Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,16-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012404,"Ł31,371.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012406,"Ł35,313.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012407,"Ł38,193.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012412,"Ł39,370.00"
DEFRA,Core Dept,16-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012403,"Ł43,053.00"
DEFRA,Core Dept,16-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012402,"Ł43,334.00"
DEFRA,Core Dept,16-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,Bangor University,30012405,"Ł44,783.00"
DEFRA,Core Dept,16-Apr-10,GPC Card,Central Finance Group,Barclaycard Business Issuing,4.72E+21,"Ł414,088.32"
DEFRA,Core Dept,20-Apr-10,Current Grants GB,Food and Farming Group,Bat Conservation Trust,310310,"Ł37,782.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,Behaviour Change,BC008,"Ł133,502.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments E,Environment and Rural Group,BioD Services Ltd,382,"Ł100,286.25"
DEFRA,Core Dept,06-Apr-10,IT Other Network Services,Law and Corporate Services,BravoSolution UK Ltd,BUK09V0003005,"Ł32,481.75"
DEFRA,Core Dept,23-Apr-10,Consultancy Non-Scheme,Law and Corporate Services,BravoSolution UK Ltd,BUK10V0003314,"Ł45,261.00"
DEFRA,Core Dept,09-Apr-10,NLF Loan Payment to BWB,Environment and Rural Group,British Waterways,240310,"Ł5,264,000.00"
DEFRA,Core Dept,06-Apr-10,Current Grants E,Environment and Rural Group,Broads Authority,230310,"Ł1,110,400.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,BTO Services Limited,ACCS0322,"Ł60,766.30"
DEFRA,Core Dept,06-Apr-10,Other Current Payments UK,Environment and Rural Group,Bureau Veritas UK Ltd,10004752,"Ł241,607.03"
DEFRA,Core Dept,07-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,SI0004818,"Ł30,000.00"
DEFRA,Core Dept,07-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,SI0004817,"Ł36,366.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,SI0004813,"Ł43,000.00"
DEFRA,Core Dept,13-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,C E F A S,SI0004762,"Ł47,805.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments (GB),Food and Farming Group,C E F A S,SI0004975,"Ł75,000.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments UK,Environment and Rural Group,C E F A S,SI0004803,"Ł106,413.75"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (GB),Environment and Rural Group,C E F A S,SI0004823,"Ł215,000.00"
DEFRA,Core Dept,23-Apr-10,Other Current Payments (E) (R and D Agency),Environment and Rural Group,C E F A S,SI0004924,"Ł2,535,943.60"
DEFRA,Core Dept,07-Apr-10,Consultancy Non-Scheme,Law and Corporate Services,Cabinet Office,250001698,"Ł55,812.50"
DEFRA,Core Dept,06-Apr-10,IT Consultancy Non-Scheme,Law and Corporate Services,Cabinet Office,250001590,"Ł72,000.00"
DEFRA,Core Dept,16-Apr-10,Scheme Pay UK,Environment and Rural Group,Capita Business Services Ltd,RA00107387,"Ł84,392.04"
DEFRA,Core Dept,16-Apr-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,Central Office Of Information,715220,"Ł40,954.63"
DEFRA,Core Dept,13-Apr-10,Other Current Payments E,Strategy and Evidence Group,Central Office Of Information,709408,"Ł68,991.74"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (GB),Strategy and Evidence Group,Central Office Of Information,715548,"Ł76,608.83"
DEFRA,Core Dept,07-Apr-10,Other Current Payments E,Strategy and Evidence Group,Central Office Of Information,708902,"Ł183,770.00"
DEFRA,Core Dept,20-Apr-10,Capital Grant to NDPB,Environment and Rural Group,Chichester District Council,1.40E+13,"Ł150,000.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,Chichester District Council,140410,"Ł240,000.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Strategy and Evidence Group,Comision Nacional Forestal,161209,"Ł35,351.12"
