"Department of Health, September 2013, spend over £25,000",,,,,,,,,,,,,
Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£111,390.46",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£58,512.10",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£17,221.35",EME - ( NETSCC ),SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£18,076.08",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£4,971.72",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£6,707.00",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-504332-79518,"£16,544.56",HTA Commissioned Research,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,INSTITUTE OF EDUCATION (IOE),ERS-504335-79510,"£50,000.00",PROJECTS,WC1H 0AL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-504338-79519,"£75,000.00",HTA - Support for Clinical Trials,ST5 5BG,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-504338-79519,"£7,396.00",Targeted Capacity Building,ST5 5BG,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-504338-79519,"£25,316.00",HTA Commissioned Research,ST5 5BG,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-504338-79519,"£81,911.00",HTA Researcher Lead,ST5 5BG,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-504338-79519,"£4,333.00",EME - ( NETSCC ),ST5 5BG,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KENT UNIVERSITY OF,ERS-504340-79520,"£305,099.82",Rus - Regional Design Service,CT2 7NZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KENT UNIVERSITY OF,ERS-504340-79520,"£384,016.00",PRU,CT2 7NZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KENT UNIVERSITY OF,ERS-504340-79520,"£30,353.00",PROJECTS,CT2 7NZ,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£44,923.95",HS & DR,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£43,430.01",HS & DR,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£39,852.00",PROJECTS,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£88,593.51",Commissioned EME,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£34,203.33",HTA Researcher Lead,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£28,377.75",NIHR Public Health Research ( NETSCC ),SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£39,231.99",HS & DR,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£196,870.00",PRU,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£57,154.80",EME - ( NETSCC ),SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£45,703.00",HTA Commissioned Research,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£19,563.20",HS & DR,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£42,088.00",HS & DR,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£33,530.19",HS & DR,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£75,000.00",HTA - Support for Clinical Trials,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£419,922.05",Rus - Regional Design Service,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-504342-79521,"£379,824.00",MENTAL HEALTH CO-ORD CENTRE,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LANCASTER UNIVERSITY,ERS-504344-79523,"£26,116.49",NIHR Public Health Research ( NETSCC ),LA1 4YT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LANCASTER UNIVERSITY,ERS-504344-79523,"£245,537.67",Rus - Regional Design Service,LA1 4YT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£41,828.49",NIHR Public Health Research ( NETSCC ),LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£15,875.88",HS & DR,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£29,459.94",Commissioned EME,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£102,311.13",HTA Researcher Lead,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£45,931.05",HTA Commissioned Research,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£65,890.41",HS & DR,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£21,457.71",HS & DR,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£26,011.55",HS & DR,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£23,929.65",HTA Commissioned Research,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£69,090.00",HTA Researcher Lead,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£54,177.00",EME - ( NETSCC ),LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£2,715,073.00",NIHR Research Networks Co-ord Centre,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£46,245.00",EME - ( NETSCC ),LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£93,446.00",EME - ( NETSCC ),LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£30,830.47",HTA Commissioned Research,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£5,357.00",HTA Researcher Lead,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£120,000.00",HTA - Support for Clinical Trials,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-504348-79524,"£436,115.00",CANCER NETWORKS CC,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-504350-79525,"£98,750.61",HTA Researcher Lead,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-504350-79525,"£10,813.00",Targeted Capacity Building,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-504350-79525,"£13,945.93",EME - ( NETSCC ),LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-504350-79525,"£28,034.30",HS & DR,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-504350-79525,"£25,000.00",HTA - Support for Clinical Trials,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£34,069.00",Invention for Innovation,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£19,664.76",HTA Commissioned Research,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£13,711.25",EME - ( NETSCC ),L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£24,964.00",Invention for Innovation,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£41,594.67",HTA Commissioned Research,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£35,185.70",HS & DR,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£323,792.00",MEDS FOR CHILDREN CC,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£18,660.68",HTA Commissioned Research,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£61,250.00",HTA - Support for Clinical Trials,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£31,925.00",RDD Programme Support - Miscellaneous,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£76,819.00",MEDS FOR CH'REN N'WORKS,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£180,854.00",Reviews Infrastructure (Existing),L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£45,687.00",Cochrane Projects - not including the UKCC,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£25,572.00",Cochrane Projects - not including the UKCC,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-504356-79526,"£40,453.00",Cochrane Projects - not including the UKCC,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF ECONOMICS,ERS-504360-79528,"£924,458.00",National School for Social Care Research,WC2A 2AE,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£92,309.00",PROJECTS,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£59,863.00",HTA - Support for Clinical Trials,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£48,661.86",NIHR Public Health Research ( NETSCC ),WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£289,935.00",PRU,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£385,607.00",PRU,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£200,638.00",PRU,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£34,399.00",Cochrane Projects - not including the UKCC,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£42,213.00",Cochrane Projects - not including the UKCC,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-504362-79516,"£36,016.00",Cochrane Projects - not including the UKCC,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£4,017.00",Targeted Capacity Building,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£42,026.04",HS & DR,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£47,709.00",PROJECTS,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£7,393.00",Targeted Capacity Building,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£48,953.00",NIHR Public Health Research ( NETSCC ),M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£18,344.90",HS & DR,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£89,861.00",PROJECTS,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£101,552.00",HTA Commissioned Research,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£24,070.23",HTA Researcher Lead,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£1,926.63",HTA Researcher Lead,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£39,135.00",CRF's - Wellcome,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£24,592.00",Cochrane Projects - not including the UKCC,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-504367-79529,"£42,022.00",Cochrane Projects - not including the UKCC,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,ERS-504369-79530,"£54,930.00",PROJECTS,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,ERS-504369-79530,"£250,000.00",MRC - ( NIHR Phenome Centre),SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,ERS-504369-79530,"£14,638.38",HTA Commissioned Research,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,27/09/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,ERS-504369-79530,"£41,461.69",NIHR Public Health Research ( NETSCC ),SN2 1FF,PUBLIC,,,Programme
