DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,STERIA LTD,1023542,"£229,234.28"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,STERIA LTD,1023542,"£229,234.28"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,FUJITSU SERVICES LTD,1023436,"£26,704.58"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,LOGICA UK LTD,1023479,"£39,500.60"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,LOGICA UK LTD,1023479,"£124,109.13"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,CAPGEMINI UK PLC,1023404,"£38,671.60"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1023479,"£26,322.35"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1023479,"£40,544.55"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023382,"£32,273.73"
Ministry of Justice,MoJ HQ,29-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,CABLE & WIRELESS,1023574,"£84,882.00"
Ministry of Justice,Tribunals,29-Jun-10,TR200-Regional South,222001-Maintenance,TELEREAL TRILLIUM,1035576,"£27,302.52"
Ministry of Justice,Tribunals,29-Jun-10,TR200-Regional South,222001-Maintenance,MCDOWALL AIR CONDITIONING (UK) LTD,1035488,"£36,856.06"
Ministry of Justice,HMCS,30-Jun-10,AV326-CP Change Management Initiatives,262000-SCA Costs,HP ENTERPRISE SERVICES UK LTD,1259613,"£230,182.50"
Ministry of Justice,HMCS,30-Jun-10,AV326-CP Change Management Initiatives,262000-SCA Costs,LIBERATA UK LTD,1259856,"£44,452.20"
Ministry of Justice,HMCS,30-Jun-10,AV326-CP Change Management Initiatives,262000-SCA Costs,LIBERATA UK LTD,1259856,"£99,072.55"
Ministry of Justice,HMCS,30-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1259867,"£99,826.57"
Ministry of Justice,HMCS,30-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1259867,"£27,475.67"
Ministry of Justice,HMCS,30-Jun-10,AW999-Operations & Performance Dir.,265000-IT & Telecommunications,O2 (UK) LTD,1259977,"£139,005.20"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,222001-Maintenance,COFELY LTD,1259505,"£25,831.52"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1259925,"£68,725.22"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,222001-Maintenance,NORLAND MANAGED SERVICES LTD,1259963,"£107,224.26"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,226000-Court Costs,MERRILL LEGAL SOLUTIONS,1259915,"£32,659.98"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,532000-Tangible GBV - Additions,SYKES & SON LTD,1260168,"£52,145.25"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,532000-Tangible GBV - Additions,BREYER GROUP PLC,137317,"£101,603.85"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,532000-Tangible GBV - Additions,COFELY LTD,1259505,"£121,819.86"
Ministry of Justice,HMCS,30-Jun-10,BZ999-London Region,226000-Court Costs,MERRILL LEGAL SOLUTIONS,1259915,"£25,797.06"
Ministry of Justice,HMCS,30-Jun-10,CZ999-South East Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1259364,"£25,822.07"
Ministry of Justice,HMCS,30-Jun-10,CZ999-South East Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1259364,"£29,222.32"
Ministry of Justice,HMCS,30-Jun-10,CZ999-South East Region,532000-Tangible GBV - Additions,VINSTRATA BUILDERS (LONDON) LTD,1260222,"£175,424.90"
Ministry of Justice,HMCS,30-Jun-10,CZ999-South East Region,222001-Maintenance,COFELY LTD,1259505,"£142,255.55"
Ministry of Justice,HMCS,30-Jun-10,CZ999-South East Region,532000-Tangible GBV - Additions,COFELY LTD,1259505,"£64,463.72"
Ministry of Justice,HMCS,30-Jun-10,CZ999-South East Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1259924,"£40,600.10"
Ministry of Justice,HMCS,30-Jun-10,DZ999-South West Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1259924,"£91,945.72"
Ministry of Justice,HMCS,30-Jun-10,EZ999-Wales Region,532000-Tangible GBV - Additions,ARTHUR HAPGOOD SHOPFITTING,1259351,"£60,018.85"
Ministry of Justice,HMCS,30-Jun-10,EZ999-Wales Region,222001-Maintenance,WB GRIFFITHS & SON LTD,1260245,"£41,125.00"
Ministry of Justice,HMCS,30-Jun-10,FZ999-Midlands Region,261000-Fuel and Utilities,CORONA ENERGY,1259518,"£98,087.40"
Ministry of Justice,HMCS,30-Jun-10,FZ999-Midlands Region,222002-Other Property Costs,MITIE SECURITY LTD,1259926,"£37,536.61"
Ministry of Justice,HMCS,30-Jun-10,FZ999-Midlands Region,222001-Maintenance,EVACUSAFE UK LTD,1259625,"£42,229.98"
Ministry of Justice,HMCS,30-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,WARWICKSHIRE POLICE AUTHORITY,1260240,"£26,127.44"
Ministry of Justice,HMCS,30-Jun-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,BDS FIRE & SECURITY LTD,1259386,"£48,525.41"
Ministry of Justice,HMCS,30-Jun-10,GZ999-North West Region,130001-Other Income,MARSTON GROUP,1259893,"£62,677.56"
Ministry of Justice,HMCS,30-Jun-10,GZ999-North West Region,130001-Other Income,MARSTON GROUP,1259893,"£27,031.89"
Ministry of Justice,HMCS,30-Jun-10,GZ999-North West Region,226000-Court Costs,CATER WALSH REPORTING LTD,137319,"£65,959.29"
Ministry of Justice,HMCS,30-Jun-10,GZ999-North West Region,222002-Other Property Costs,MITIE SECURITY LTD,1259926,"£34,169.28"
Ministry of Justice,HMCS,30-Jun-10,GZ999-North West Region,222001-Maintenance,CARILLION PLANNED MAINTENANCE,1259466,"£190,591.07"
Ministry of Justice,HMCS,30-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,OAKLAWN,1259979,"£31,512.18"
Ministry of Justice,HMCS,30-Jun-10,HZ999-North East and Yorkshire,265000-IT & Telecommunications,LOGICA UK LTD,1259866,"£37,402.60"
Ministry of Justice,HMCS,30-Jun-10,HZ999-North East and Yorkshire,222001-Maintenance,BAILEY MAINTENANCE LTD,1259364,"£46,303.32"
Ministry of Justice,HMCS,30-Jun-10,HZ999-North East and Yorkshire,223000-Other Expenditure,HM PRISON SERVICE,1259740,"£28,392.85"
Ministry of Justice,HMCS,30-Jun-10,HZ999-North East and Yorkshire,222001-Maintenance,HONEYWELL CONTROL SYSTEMS LTD,1259750,"£36,624.02"
Ministry of Justice,HMCS,30-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,GVA GRIMLEY LLP,1259708,"£35,548.16"
Ministry of Justice,HMCS,30-Jun-10,IZ999-RCJ Group,234000-Profit/Loss on Disposal of Fixed Assets,DEVELOPMENT PLANNING PARTNERSHIP,1259568,"£32,312.50"
Ministry of Justice,HMCS,30-Jun-10,IZ999-RCJ Group,532000-Tangible GBV - Additions,VINSTRATA BUILDERS (LONDON) LTD,1260222,"£83,090.81"
Ministry of Justice,HMCS,30-Jun-10,IZ999-RCJ Group,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1259597,"£38,821.98"
Ministry of Justice,HMCS,30-Jun-10,IZ999-RCJ Group,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1259597,"£30,370.70"
Ministry of Justice,HMCS,30-Jun-10,IZ999-RCJ Group,222001-Maintenance,CARILLION PLANNED MAINTENANCE,1259466,"£64,601.79"
Ministry of Justice,MoJ HQ,30-Jun-10,ZZ900-MoJ HQ,246000-Current Grants,OFFICE FOR LEGAL COMPLAINTS,6170,"£500,000.00"
Ministry of Justice,MoJ HQ,30-Jun-10,ZZ900-MoJ HQ,246000-Current Grants,OFFICE FOR LEGAL COMPLAINTS,1023653,"£1,900,000.00"
Ministry of Justice,MoJ HQ,30-Jun-10,ZZ900-MoJ HQ,223000-Other Expenditure,THE NATIONAL ARCHIVES,1023661,"£75,000.00"
