Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,15/04/2013,PCT and SHA Transition Cash accounts,CENTRAL TECHNICAL,CALDERDALE PCT,ADDTLFUNDINGAPR2013,"£1,200,000.00",,WF3 1WE,PUBLIC,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274547RI,"£36,608.12",Skipton House - To replace damaged Atrium Double Glazed Window Unit.,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274549RI,"£25,189.90",Upgrade D5 lift to regeneration drive control systems - Richmond House,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274550RI,"£48,812.72",Skipton House - Upgrade UPS (Uninterrupted Power Supply) for Computer Suite Ref:JDE 336916,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274552RI,"£89,361.13",Various roof repairs to all areas at Richmond House,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274553RI,"£38,945.52",Wellinton House - Rain Water and Sewage Pump Replacement,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274554RI,"£758,971.76",Wellington House - 4th Floor Refurbishment Works - PHE Ref:006428,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274554RI,"£2,400.00",Wellington House - 5th Floor PHE - Toilet Wall Securing 5th Floor/4th Floor ref: EM010,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274554RI,"£39,443.80",Wellington House - 5th Floor Refurbishment Works - PHE Ref:006429,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - F&F,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274555RI,"£596,775.29",Wellington House - Supply & Install Furniture to 4th & 5th Floors -  Ref:32757,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274556RI,"£40,916.05",Skipton House - Evacuation Lift Modifications Goods Lift No.8 @ Energy Regeneration Option Ref:JDE348266,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274557RI,"£40,600.60",Richmond House - Evacuation Lift Modifications - T1 Passenger Lift @ Energy Regeneration Option Ref:JDE348267,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274559RI,"£31,228.19",Richmond House - 5 Year Periodical Inspection - Fixed Electrical Installation,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274561RI,"£23,865.13",Skipton House - 5 Year Periodical Inspection - Fixed Electrical Installation,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274562RI,"£102,290.14",Skipton House - Upgrade and modify Goods Lift No.5 for use in Evacuation Ref:JDE350267,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274564RI,"£30,385.54",Wellington House - PHE 017 VAV Valve set replacement - Ref: EM018,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274566RI,"£32,060.40",Richmond House -Remove existing stairwell lighting from 8 No. stairwells and replace with new lighting and switching - Ref: 34512,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274572RI,"£36,498.58",Richmond House - S Lift Lifecycle/Regeneration Upgrade Incorporating Evacuation Facility Lift Modification Ref:JDE348269,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274575RI,"£29,883.10",Wellington House - PHE022 Additional AC  wiring closet 5th floor only - ref EM023,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274576RI,"£521,503.94",Wellington House Reception refurbishment - REF 35471,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274583RI,"£42,505.87",Skipton House - Energy Saving Light Fittings - Ref JDE 356491,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274587RI,"£87,638.69",Wellington House -  Replace Group Dispatcher - Ref JDE 36935,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274590RI,"£117,556.27",Skipton House -Amendments to Scenic lift 10 to alleviate ongoing entrapment issues - JDE 357004,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274591RI,"£36,870.12",Refurbishment of Room G09 and associated costs for PHE,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274599RI,"£74,713.86",1st Phase works for the Refurbishment of Premier House Reading,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - OLB,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274605RI,"£35,898.38",Richmond House -S1 Staircase Carpet Replacement - Ref 37398,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Addition Clearing - F&F,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00274606RI,"£48,049.20",Richmond House - 3rd Floor Blinds installation - Ref: 34851,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Outsourcing Contract,Social Care,INDEPENDENT TELEVISION NEWS LTD,1100023467,"£71,772.19",IPS - phase 3,WC1X 8XZ,LARGE,13726,,Programme
Department of Health,Department of Health,15/04/2013,Outsourcing Contract,Public Health,MULTI RESOURCE MARKETING LTD,125086,"£40,209.77",MRM - Nursery Milk Reimbursement Unit -  contract extension 01/02/13 to 31/01/14,LE16 9NR,SME,13815,,Admin
Department of Health,Department of Health,15/04/2013,Professional fees,NHS Finance Operations & Performance,PRICEWATERHOUSECOOPERS LLP,1354000830,"£36,919.00",Sandwell & West Birmingham Hospitals NHS Trust.  NHSFT Financial Assessments.,E14 9SQ,LARGE,,,Programme
Department of Health,Department of Health,15/04/2013,IT minor costs non capital,External Relations,DELOITTE,2410065792,"£36,027.91",Reprocurement of FPAS (Foundation Programme Application System),MK9 1FD,LARGE,13660,,Programme
Department of Health,Department of Health,15/04/2013,Addition Clearing - F&F,Goverance Operations & Assurance,HERMAN MILLER LTD,393647,"£30,106.50","DH Furniture - Provision of general office furniture, relocation and storage services and disposal services of unwanted furniture - re:PO:449665",SN14 0GF,LARGE,,,Admin
Department of Health,Department of Health,15/04/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,90129942,"£40,700.00",OC/2012/9 - Business Support,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,15/04/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,90129945,"£31,621.96",OC/2012/8 - Premises,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,15/04/2013,Storage costs,Strategy Finance & NHS,MYLAN,1800001316,"£89,400.11",,,LARGE,,,
Department of Health,Department of Health,15/04/2013,Addition Clearing - F&F,Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),2910610,"£35,425.70","Quarry House - Furniture for Floors 4N, 4NE and 4NW",FY5 3TA,PUBLIC,,,Admin
Department of Health,Department of Health,15/04/2013,Outsourcing Contract,Strategy Finance & NHS,OXFORD UNIVERSITY,CURTHP0/20095270,"£29,163.00",Funding for 12/13 for the Centre for Health Economics,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2013,Revenue Grants to non-profit institutions,Social Care,LANCASHIRE MIND LTD,ERS-491930-72261,"£108,624.00",2013-14 IESD - Lancashire Mind - Project: Passport to Wellbeing AIMS: 2531282,PR7 2DR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2013,Other programme expenditure,Public Health,SKIPTON FUND LTD,09/12/2013,"£59,028.25","Payment to Skipton Fund Ltd for the New Ex-gratia Payments available to individuals infected with Hepatitis C by NHS supplied Blood transfusion or Blood products, and their Dependants - over the Spending Review Period (2015). Please Approve",SW1H 0QS,VCS,,,Programme
Department of Health,Department of Health,15/04/2013,Utilisation-Hep C,Public Health,CAXTON FOUNDATION,CF-19/2012-13,"£42,740.00",Discretionary Ex-Gratia payments for Hepatitis C,EN4 9NX,VCS,,,Programme
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,Strategy Finance & NHS,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),4415,"£33,171.60",Management of Logistics and supply chain elements of contracts for supply and management of a buffer stock of medicines,NE1 6SN,PUBLIC,,,Admin
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,NHS Finance Operations & Performance,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,16524427,"£87,500.00",CAMHS PbR development work by Tavistock and Portman NHS FT (2012-13),NW3 5BA,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2013,PCT and SHA Transition Cash accounts,CENTRAL TECHNICAL,WESTMINSTER PCT,ADDTLFUNDINGAPR13(2),"£6,500,000.00",,NW1 5JD,PUBLIC,,,Admin
Department of Health,Department of Health,16/04/2013,Research & development,Research & Development,RAND EUROPE CIC,13190/10072-37,"£89,495.13",PROJECTS,CB4 1YG,SME,,,Programme
Department of Health,Department of Health,16/04/2013,Research & development,Research & Development,RAND EUROPE CIC,13191/11116-22,"£45,288.42",PROJECTS,CB4 1YG,SME,,,Programme
Department of Health,Department of Health,16/04/2013,Professional fees,NHS Finance Operations & Performance,ERNST AND YOUNG LLP,27259502,"£47,540.00",Nottinghamshire Healthcare NHS trust.  FT Financial Assessments,SE1 2AF,LARGE,,,Programme
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,Social Care,LOCAL GOVERNMENT ASSOCIATION,40209461,"£30,000.00",LGA work on two guides and ten pilots,SW1P 3HZ,SME,,,Programme
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,90129852,"£40,428.00",WO/2012/13 - Quality Improvement,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,Public Health,SERCO PUBLIC SERVICES LTD,90838731,"£293,893.68",Serco Ltd - For services provided on  Healthy Start Issuing Unit - Cycle 128  - 11th February to 10th March 2013 estimate,L34 1PJ,LARGE,,,Admin
Department of Health,Department of Health,16/04/2013,Service charge,Strategy Finance & NHS,OBJECTIVE CORPORATION UK LTD,INV:OUK000303,"£30,962.89",Support contract the electronic records management system (OBJECTIVE),SL6 8XD,SME,,,Admin
Department of Health,Department of Health,16/04/2013,Printing,External Relations,PROMOTIONAL LOGISTICS LTD,OP/I131907,"£95,954.21",Estimated monthly call off charges for storage and distribution for remainder of 2012/2103 financial year,CO10 1RE,SME,,,Admin
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,Public Health,PGO FOREIGN CURRENCY PAYMENTS,1042531060K9P3K3,"£42,568.50",,RH10 1UH,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2013,Outsourcing Contract,Goverance Operations & Assurance,HM REVENUE AND CUSTOMS (HMRC),1.8E+13,"£41,000.00",HMRC CSR EUROPEAN FAST STREAM 1 APR 12 to 31 MAR 13 CONT TO SUCCESS IN THE EU PROJECT,BN12 4XH,PUBLIC,,,Admin
Department of Health,Department of Health,16/04/2013,Capital Grants to Other Bodies,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,HCPC/036, £-   ,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Capital),SE11 4BU,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2013,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,HCPC/036,"£116,133.45",Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),SE11 4BU,PUBLIC,,,Admin
Department of Health,Department of Health,16/04/2013,Policy Payments,Strategy Finance & NHS,EASTERN HEALTH AND SOCIAL SERVICES BOARD (EHSSB),PPRS/RECEIPTS/2012/13,"£2,998,780.29",Payments relating to the apportionment of 2011/12 PPRS receipts in Northern Ireland,BT2 8BS,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2013,Policy Payments,Strategy Finance & NHS,SCOTTISH EXECUTIVE,PPRS/RECEIPTS/2012/13,"£7,562,141.60",Payments relating to the apportionment of 2011/12 PPRS receipts in Scottish Executive,EH6 6QQ,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2013,Policy Payments,Strategy Finance & NHS,WELSH ASSEMBLY GOVERNMENT,PPRS/RECEIPTS/2012/13,"£4,077,521.65",ayments relating to the apportionment of 2011/12 PPRS receipts Wales,CF10 3NQ,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2013,Provisions cash payment,Public Health,SKIPTON FUND LTD,CHAPS16/4/13,"£9,410,410.00",Skipton Fund funding,SW1H 0QS,VCS,,,Programme
Department of Health,Department of Health,17/04/2013,Outsourcing Contract,NHS Medical,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000346390,"£39,367.41",Sheffield Death Certification Extended Pilot.  1 April 2012 to 31 March 2013.,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2013,Outsourcing Contract,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),948592,"£60,219.95",mproving stem cell services in the UK 2012-15,LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2013,PCT and SHA Transition Cash accounts,CENTRAL TECHNICAL,SANDWELL PCT,ADDTLFUNDINGAPR13,"£2,350,000.00",,B70 9LD,PUBLIC,,,Admin
Department of Health,Department of Health,17/04/2013,Research & development,Research & Development,SALISBURY NHS FOUNDATION TRUST,ERS-492167-72345,"£30,869.50",Programme Grants for NHS Trusts,SP2 8BJ,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-492169-72342,"£42,615.00",CJD ,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£29,686.47",,,,,,
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£42,372.42",,,,,,
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£42,267.69",,,,,,
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£65,822.34",,,,,,
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£26,712.57",,,,,,
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£36,452.88",,,,,,
Department of Health,Department of Health,17/04/2013,School Fruit and Vegetables Scheme,Public Health,GW Price Ltd,126 4669 56,"£55,167.00",,,,,,
Department of Health,Department of Health,17/04/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,00276800ARI,"£88,900.21",DH-FM Variable Operational Works 2012-2013,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,17/04/2013,Contractor/Staff Substitution,Goverance Operations & Assurance,CAPITA BUSINESS SERVICES LTD,92835775,"£25,850.00",Development of ADB and Space for Health to meet customer needs and expectations,SW1H 0XA,LARGE,,,Programme
Department of Health,Department of Health,17/04/2013,Storage costs,Strategy Finance & NHS,TEVA UK LTD,2310293110,"£270,823.30",,,LARGE,,,
Department of Health,Department of Health,17/04/2013,Storage costs,Strategy Finance & NHS,TEVA UK LTD,2310293110,£400.72,,,LARGE,,,
Department of Health,Department of Health,17/04/2013,Storage costs,Strategy Finance & NHS,TEVA UK LTD,2310293110,-£0.02,,,LARGE,,,
Department of Health,Department of Health,17/04/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,ERS-492182-72364,"£156,084.00",Clinician Scientist Awards,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2013,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,ERS-492191-72352,"£26,751.65",HTA Commissioned Research,AB24 3FX,PUBLIC,,,Programme
