Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,03/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,202719,Equipment support non-project costs,"14,917.90"
Ministry of Defence,Ministry of Defence,14/05/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,205796,Consumption of medical dental and veterinary inventory,"14,901.40"
Ministry of Defence,Ministry of Defence,16/05/2013,Spend on Inventory - General,Defence Equipment & Support,WARTSILA UK LIMITED,PO15 5SD,5000096622,Spend on Inventory - General,"14,894.41"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,211077,Consumption of medical dental and veterinary inventory,"14,891.13"
Ministry of Defence,Ministry of Defence,10/05/2013,Payment of utilities,Head Office & Corporate Services,WATSON PETROLEUM LTD,SN15 5DN,205253,Utilities consumed - heating oil,"14,870.40"
Ministry of Defence,Ministry of Defence,10/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,204697,Medical health services,"14,840.86"
Ministry of Defence,Ministry of Defence,29/05/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,211121,Feasibility studies covering concept/assessment phase costs,"14,838.31"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,211069,Cost of other material consumed,"14,829.77"
Ministry of Defence,Ministry of Defence,20/05/2013,Grants to Reserves Forces and Cadets Association,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,207928,Grants to reserve forces and cadet associations,"14,768.03"
Ministry of Defence,Ministry of Defence,20/05/2013,IT and communication services,Defence Equipment & Support,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9GZ,208253,Computer equipment costing below the capitalisation threshold,"14,756.06"
Ministry of Defence,Ministry of Defence,10/05/2013,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,204819,Utilities consumed - electricity,"14,726.43"
Ministry of Defence,Ministry of Defence,13/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,205537,Fiscal asset under construction - capital in year addition,"14,661.08"
Ministry of Defence,Ministry of Defence,20/05/2013,IT and communication services,Air Command,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9GZ,208253,Computer equipment costing below the capitalisation threshold,"14,660.24"
Ministry of Defence,Ministry of Defence,23/05/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,209408,Freight movement costs,"14,634.83"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,207279,Cost of other material consumed,"14,595.53"
Ministry of Defence,Ministry of Defence,13/05/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,205435,Cost of clothing and textile services received,"14,530.40"
Ministry of Defence,British Defence Staff - United States,22/05/2013,Medical-Non Hospital Treatment,Head Office & Corporate Services,MERITAIN HEALTH,,338100,Medical-non hospital treatment,"14,490.45"
Ministry of Defence,Ministry of Defence,22/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,208905,Medical health services,"14,485.51"
Ministry of Defence,Ministry of Defence,07/05/2013,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 8PE,203395,Cost of purchasing and repairing clothing,"14,477.33"
Ministry of Defence,Ministry of Defence,23/05/2013,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,209734,Fees for professional services excluding legal fees,"14,475.75"
Ministry of Defence,Ministry of Defence,10/05/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,204595,Consumption of medical dental and veterinary inventory,"14,474.85"
Ministry of Defence,Ministry of Defence,10/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,204765,Freight movement costs,"14,462.46"
Ministry of Defence,Ministry of Defence,02/05/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,201492,Cost of other material consumed,"14,462.09"
Ministry of Defence,Ministry of Defence,08/05/2013,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,C06 1HD,203544,Consumption of general inventory,"14,455.34"
Ministry of Defence,Ministry of Defence,09/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,204152,Freight movement costs,"14,424.57"
Ministry of Defence,Ministry of Defence,16/05/2013,IT and communication services,Defence Equipment & Support,ACTICA CONSULTING LIMITED,GU2 7YF,206689,Operating lease IT and communications,"14,416.00"
Ministry of Defence,Ministry of Defence,20/05/2013,IT and communication services,Head Office & Corporate Services,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9GZ,208253,IT Services -internal costs,"14,401.08"
Ministry of Defence,Ministry of Defence,07/05/2013,Rent and rates,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000096200,Rent buildings - non civil estate property and married quarter property,"14,321.19"
Ministry of Defence,Ministry of Defence,08/05/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,203981,Cost of other material consumed,"14,316.33"
Ministry of Defence,Ministry of Defence,03/05/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,202071,Cost of food services,"14,300.94"
Ministry of Defence,Ministry of Defence,17/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,COYLE PERSONNEL PLC,HA1 1BE,207343,Medical health services,"14,297.46"
Ministry of Defence,Ministry of Defence,16/05/2013,Spend on Inventory - General,Defence Equipment & Support,ANIXTER LIMITED,S2 4EB,206710,Spend on Inventory - General,"14,289.21"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,207279,Cost of other material consumed,"14,266.45"
Ministry of Defence,Ministry of Defence,20/05/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,207993,Utilities consumed - heating oil,"14,245.80"
Ministry of Defence,Ministry of Defence,16/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,206833,Freight movement costs,"14,237.36"
Ministry of Defence,Ministry of Defence,02/05/2013,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Works services - excluding United States forces/NATO + married quarters,"14,171.57"
Ministry of Defence,Ministry of Defence,07/05/2013,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,202967,Fees for professional services excluding legal fees,"14,168.98"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,207471,Spend on Inventory - General,"14,166.10"
Ministry of Defence,Ministry of Defence,20/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,208197,Equipment support non-project costs,"14,088.00"
Ministry of Defence,Ministry of Defence,16/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,206924,Medical health services,"14,071.03"
Ministry of Defence,Ministry of Defence,14/05/2013,Payment of utilities,Joint Forces Command,GB OILS LIMITED,FK5 4RB,205945,Utilities consumed - heating oil,"14,062.50"
Ministry of Defence,Ministry of Defence,15/05/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,206674,Cost of other material consumed,"14,052.71"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,207389,Spend on Inventory - General,"13,995.63"
Ministry of Defence,Ministry of Defence,28/05/2013,Medical treatment & stores and welfare services,Navy Command,SODEXO LTD,M50 0AL,210974,Welfare services including sports equipment and ministers of religion.,"13,968.86"
Ministry of Defence,Ministry of Defence,10/05/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,204755,Feasibility studies covering concept/assessment phase costs,"13,946.91"
Ministry of Defence,Ministry of Defence,24/05/2013,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,210383,Cost of ground diesel fuel consumed,"13,832.28"
Ministry of Defence,Ministry of Defence,28/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,210625,Utilities consumed - heating oil,"13,773.96"
Ministry of Defence,Ministry of Defence,10/05/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,204844,Spend on Inventory - General,"13,749.55"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,211077,Consumption of medical dental and veterinary inventory,"13,730.32"
Ministry of Defence,Ministry of Defence,14/05/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,205842,Cost of other material consumed,"13,727.52"
Ministry of Defence,Ministry of Defence,03/05/2013,Payment of utilities,Land Forces,CALOR GAS LIMITED,CV34 6RL,202154,Utilities consumed - gas,"13,642.57"
Ministry of Defence,Ministry of Defence,22/05/2013,IT and communication services,Defence Infrastructure Organisation ,RICOH UK.LIMITED,NN4 7YL,209146,Computer equipment costing below the capitalisation threshold,"13,631.52"
Ministry of Defence,Ministry of Defence,22/05/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,209178,Cost of food purchases,"13,624.60"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,208200,Works - estate management,"13,571.57"
Ministry of Defence,Ministry of Defence,09/05/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000096387,Utilities consumed - heating oil,"13,568.64"
Ministry of Defence,Ministry of Defence,21/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,208446,Utilities consumed - heating oil,"13,558.62"
Ministry of Defence,Ministry of Defence,16/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,206896,Utilities consumed - heating oil,"13,509.11"
Ministry of Defence,Ministry of Defence,02/05/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,202031,Cost of other material consumed,"13,414.97"
Ministry of Defence,Ministry of Defence,16/05/2013,Externally delivered education and training,Land Forces,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,206764,External military training ,"13,398.72"
Ministry of Defence,Ministry of Defence,10/05/2013,Design services and minor equipment purchases,Land Forces,SAAB AB,,3000009145,Equipment support non-project costs,"13,293.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,176877,Spend on Inventory - General,"13,263.54"
Ministry of Defence,Ministry of Defence,09/05/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,204176,Cost of clothing and textile services received,"13,223.16"
Ministry of Defence,Ministry of Defence,28/05/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,210625,Utilities consumed - heating oil,"13,220.65"
Ministry of Defence,Ministry of Defence,02/05/2013,Fuel for military use,Air Command,WATSON PETROLEUM LTD,SN15 5DN,202021,Cost of ground diesel fuel consumed,"13,180.80"
Ministry of Defence,Ministry of Defence,16/05/2013,Fuel for military use,Land Forces,HENTY OIL LTD,SW1E 5BH,206918,Cost of ground diesel fuel consumed,"13,172.52"
Ministry of Defence,Ministry of Defence,08/05/2013,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,203971,Cost of ground diesel fuel consumed,"13,134.86"
Ministry of Defence,Ministry of Defence,03/05/2013,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,202349,Cost of ground diesel fuel consumed,"13,127.69"
Ministry of Defence,Ministry of Defence,10/05/2013,Purchase of inventory and services ,Joint Forces Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,205234,Cost of other material consumed,"13,121.06"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000096200,Utilities consumed - water + sewage,"13,116.95"
Ministry of Defence,Ministry of Defence,08/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,M22 4NY,203654,Freight movement costs,"13,104.48"
Ministry of Defence,Ministry of Defence,15/05/2013,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,206668,Cost of ground diesel fuel consumed,"13,018.47"
Ministry of Defence,Ministry of Defence,24/05/2013,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,OX4 2JY,209882,Utilities consumed - electricity,"13,005.66"
Ministry of Defence,Ministry of Defence,09/05/2013,Transport hire charges,Navy Command,BUSVERKEHR OSTWESTFALEN GMBH,,5000096350,Transport other hire charge,"12,966.10"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,210485,Consumption of engineering and technical inventory,"12,957.38"
Ministry of Defence,Ministry of Defence,28/05/2013,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,210625,Utilities consumed - heating oil,"12,942.85"
Ministry of Defence,British Defence Staff - United States,02/05/2013,Medical-Non Hospital Treatment,Head Office & Corporate Services,MERITAIN HEALTH,,337059,Medical-non hospital treatment,"12,920.46"
Ministry of Defence,Ministry of Defence,23/05/2013,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,209770,Works - estate management,"12,919.65"
Ministry of Defence,Ministry of Defence,24/05/2013,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,209870,Consumption of engineering and technical inventory,"12,905.47"
Ministry of Defence,Ministry of Defence,13/05/2013,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,205385,Utilities consumed - gas,"12,901.00"
Ministry of Defence,Ministry of Defence,21/05/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,208364,Cost of other material consumed,"12,878.04"
Ministry of Defence,Ministry of Defence,28/05/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,210730,Spend on Inventory - General,"12,842.76"
Ministry of Defence,Ministry of Defence,03/05/2013,Spend on Inventory - General,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,202719,Spend on Inventory - General,"12,832.00"
Ministry of Defence,Ministry of Defence,02/05/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,202031,Cost of other material consumed,"12,819.20"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,207221,Consumption of medical dental and veterinary inventory,"12,816.01"
Ministry of Defence,Ministry of Defence,09/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,204213,Utilities consumed - heating oil,"12,780.43"
Ministry of Defence,Ministry of Defence,10/05/2013,Medical treatment & stores and welfare services,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,205073,Medical inventory and services excluding the inventory system,"12,758.40"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,JOSEPH GLEAVE & SON LTD,M32 0NB,207465,Spend on Inventory - General,"12,730.64"
Ministry of Defence,Ministry of Defence,17/05/2013,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,207401,Cost of ground diesel fuel consumed,"12,728.10"
Ministry of Defence,Ministry of Defence,23/05/2013,Food and clothing,Joint Forces Command,SODEXO LTD,M50 0AL,209710,Cost of food services,"12,716.95"
Ministry of Defence,Ministry of Defence,03/05/2013,Estate management,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,202332,Works - estate management,"12,650.63"
Ministry of Defence,Ministry of Defence,15/05/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,206668,Utilities consumed - heating oil,"12,627.04"
Ministry of Defence,Ministry of Defence,03/05/2013,Spend on Inventory - General,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,202363,Spend on Inventory - General,"12,576.59"
Ministry of Defence,Ministry of Defence,03/05/2013,IT and communication services,Land Forces,MICROSOFT LTD,,202500,Computer equipment costing below the capitalisation threshold,"12,553.90"
