Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  ,,,,,,,,
Home Office,Home Office,20/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,6200058605,-21508.78,,,,,,,,
Home Office,Home Office,20/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,6200058605,28985.64,,,,,,,,
Home Office,Home Office,20/01/2016,"IT, TelecommsManaged Service",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001821510,42450.49,,,,,,,,
Home Office,Home Office,20/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051078,94710,,,,,,,,
Home Office,Home Office,20/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FCO SERVICES,3000051079,31074.22,,,,,,,,
Home Office,Home Office,20/01/2016,Grant,UKVI - UK Visas & Immigration,FIFE COUNCIL (G),1001821435,46024.46,,,,,,,,
Home Office,Home Office,20/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051082,96238.25,,,,,,,,
Home Office,Home Office,20/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051082,71430.29,,,,,,,,
Home Office,Home Office,20/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051082,10804.59,,,,,,,,
Home Office,Home Office,20/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051082,29949.07,,,,,,,,
Home Office,Home Office,20/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051083,277472.59,,,,,,,,
Home Office,Home Office,20/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001821578,153656.04,,,,,,,,
Home Office,Home Office,20/01/2016,Grant,UKVI - UK Visas & Immigration,NEWCASTLE CITY COUNCIL (G),1001821437,27300.8,,,,,,,,
Home Office,Home Office,21/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,OFFICE OF THE DURHAM POLICE & CRIME COMMISSIONER,1001822116,26593.12,,,,,,,,
Home Office,Home Office,21/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER,1001822118,101486,,,,,,,,
Home Office,Home Office,21/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001822044,55503.82,,,,,,,,
Home Office,Home Office,21/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001822077,80338.34,,,,,,,,
Home Office,Home Office,21/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,PA CONSULTING SERVICES LTD,1001822120,353460,,,,,,,,
Home Office,Home Office,21/01/2016,Public Order,UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,2016012101,-35750,,,,,,,,
Home Office,Home Office,21/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000051091,53535.56,,,,,,,,
Home Office,Home Office,21/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000051091,78915.12,,,,,,,,
Home Office,Home Office,21/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000051091,66730.42,,,,,,,,
Home Office,Home Office,21/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000051091,65976.44,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001822571,-7160.55,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001822571,-40216.23,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001822571,-34187.19,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001822571,148381.19,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001822571,96305.39,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001822571,37610.28,,,,,,,,
Home Office,Home Office,22/01/2016,Law Enforcement & safety Equipment,UKVI - UK Visas & Immigration,SECURITY SERVICES GROUP,3000051104,66260.3,,,,,,,,
Home Office,Home Office,22/01/2016,Law Enforcement & safety Equipment,UKVI - UK Visas & Immigration,SECURITY SERVICES GROUP,3000051104,64634.22,,,,,,,,
Home Office,Home Office,22/01/2016,Public Order,UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,3000051102,35750,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,BRIGHTON & HOVE COUNCIL (G),1001822424,32254,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,BUCKINGHAMSHIRE COUNTY COUNCIL 1 (G),1001822425,44070,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,CITY OF WAKEFIELD METROPOLITAN DISTRICT COUNCIL (G),1001822429,33266,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822578,8000,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822578,788261.12,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822578,78332.14,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822578,196822.42,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822578,46475.02,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822577,27000,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822577,749477.34,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822577,235669.83,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001822577,611238.6,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,CROYDON COUNCIL (G),1001822431,1274721,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,CROYDON COUNCIL (G),1001822431,171600,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001822434,25800,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,GLASGOW CITY COUNCIL 1 (G),1001822435,92743,,,,,,,,
Home Office,Home Office,22/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051099,221812.36,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,HAMMERSMITH & FULHAM COMMUNITY (G),1001822437,55442,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,HAMPSHIRE COUNTY COUNCIL 1 (G),1001822438,48097,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,HINDUJA GLOBAL SOLUTIONS UK LTD,1001822605,209529.85,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,HINDUJA GLOBAL SOLUTIONS UK LTD,1001822605,34979.1,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,KENT COUNTY COUNCIL 1 (G),1001822440,4830400.56,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,KENT COUNTY COUNCIL 1 (G),1001822440,217800,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LB OF BRENT CHILDRENS DIRECTORATE (G),1001822443,121971,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LEEDS CITY COUNCIL 1 (G),1001822444,38370,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH HAVERING (G),1001822446,39131,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF BARKING & DAGENHAM (G),1001822447,37153,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF BARNET (G),1001822448,106828,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF BEXLEY (G),1001822449,48107,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF BROMLEY (G),1001822450,25560,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF CAMDEN (G),1001822451,55177,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF EALING 1 (G),1001822452,54720,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF ENFIELD 1 (G),1001822453,112654,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HACKNEY (G),1001822454,28400,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HARINGEY (G),1001822455,76284,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HARROW 1 (G),1001822456,84112,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001822457,270893,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001822457,89250,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HOUNSLOW (G),1001822458,71557,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF ISLINGTON (G),1001822459,119451,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF KENSINGTON & CHELSEA (G),1001822460,69210,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF LEWISHAM (G),1001822462,46108,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF MERTON 2 (G),1001822463,40064,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF NEWHAM (G),1001822464,71040,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF REDBRIDGE (G),1001822465,59163,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF RICHMOND UPON THAMES (G),1001822466,59376,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF SOUTHWARK 1 (G),1001822467,36565,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF SUTTON 1 (G),1001822468,33877,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF WALTHAM FOREST (G),1001822469,66526,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH OF WANDSWORTH (G),1001822470,39050,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,LONDON BOROUGH TOWER HAMLETS (G),1001822471,69874,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL (G),1001822472,646250,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,MILTON KEYNES COUNCIL (G),1001822474,149392,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001822479,40050,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,OXFORDSHIRE COUNTY COUNCIL 1 (G),1001822481,110404,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,PORTSMOUTH CITY COUNCIL (G),1001822482,49457,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,8764.04,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,8518.34,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,49856.34,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,15896.8,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,15450.85,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,89667.15,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,24072.02,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,23681.57,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,137954.97,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,112538.42,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,112029.92,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,669367.02,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,44009.74,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,42619.54,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,250439.04,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,25933.46,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,20433.86,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,114655.56,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,20680.72,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,18987.52,,,,,,,,
Home Office,Home Office,22/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001822644,109351.92,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,ROYAL BOROUGH OF GREENWICH (G),1001822485,80169,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,ROYAL BOROUGH OF KINGSTON-UPON-THAMES (G),1001822486,55959,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,SHEFFIELD CITY COUNCIL (G),1001822487,44222,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001822656,1255312.69,,,,,,,,
Home Office,Home Office,22/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001822656,140150.15,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,SURREY COUNTY COUNCIL 1 (G),1001822494,294630,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,SURREY COUNTY COUNCIL 1 (G),1001822494,40950,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,WEST SUSSEX COUNTY COUNCIL (G),1001822497,95606,,,,,,,,
Home Office,Home Office,22/01/2016,Grant,UKVI - UK Visas & Immigration,WESTMINSTER CITY COUNCIL (G),1001822498,36240,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,HIBISCUS INITIATIVES (G),1001823017,48619,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,HIBISCUS INITIATIVES (G),1001823017,49968,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,CARDIFF COUNTY COUNCIL 1 (G),1001823010,36565,,,,,,,,
Home Office,Home Office,25/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001823132,54216,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,LIVERPOOL CITY COUNCIL 1 (G),1001823021,36593,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL (G),1001823023,51340,,,,,,,,
Home Office,Home Office,25/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001823147,102420,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,MIGRANT HELPLINE (G),2016012501,-28800,,,,,,,,
Home Office,Home Office,25/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001823152,47351.63,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,NORTH SOMERSET DISTRICT COUNCIL 1 (G),1001823025,26138,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,SURREY COUNTY COUNCIL 1 (G),1001823032,26026,,,,,,,,
Home Office,Home Office,25/01/2016,Grant,UKVI - UK Visas & Immigration,SWINDON BOROUGH COUNCIL (G),1001823033,28513,,,,,,,,
Home Office,Home Office,25/01/2016,Banking & Monetary Services,UKVI - UK Visas & Immigration,WORLDPAY UK LTD T/A STREAMLINE,1001823201,45264.81,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,BEDFORD BOROUGH COUNCIL (G),1001823601,39648,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,BIRMINGHAM CITY COUNCIL (G),1001823602,96550,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,CAMBRIDGESHIRE COUNTY COUNCIL (G),1001823605,64056,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,CENTRAL BEDFORDSHIRE COUNCIL (G),1001823606,52340,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,COVENTRY CITY COUNCIL 1 (G),1001823609,53013,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,DERBYSHIRE COUNTY COUNCIL (G),1001823612,30783,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001823613,189113,,,,,,,,
Home Office,Home Office,26/01/2016,"Transport, Storage & Mail Services",UKVI - UK Visas & Immigration,FCO SERVICES,3000051113,25685.79,,,,,,,,
Home Office,Home Office,26/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051116,158776.91,,,,,,,,
Home Office,Home Office,26/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051116,108440.38,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,HERTFORDSHIRE COUNTY COUNCIL 1 (G),1001823615,149616,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,INTERNATIONAL ORG FOR MIGRATION (G),1001823616,1881472.75,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,LEICESTERSHIRE COUNTY COUNCIL 1 (G),1001823621,34110,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,LINCOLNSHIRE COUNTY COUNCIL 1 (G),1001823622,91906,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,LUTON BOROUGH COUNCIL (G),1001823623,28359,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001823626,243566,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,NOTTINGHAM CITY COUNCIL (G),1001823627,37671,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,NOTTINGHAMSHIRE COUNTY COUNCIL 2 (G),1001823628,81810,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,PETERBOROUGH CITY COUNCIL (G),1001823629,63679,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,SANDWELL METROPOLITAN BOROUGH COUNCIL (G),1001823631,40821,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,SOLIHULL MBC (G),1001823634,119657,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001823636,104458,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,SUFFOLK COUNTY COUNCIL (G),1001823637,75606,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,THURROCK COUNCIL (G),1001823638,77785,,,,,,,,
Home Office,Home Office,26/01/2016,Grant,UKVI - UK Visas & Immigration,WARWICKSHIRE COUNTY COUNCIL (G),1001823640,168100,,,,,,,,
Home Office,Home Office,27/01/2016,"Airport parking, Local council parking, Private owned car parks, Other parking",UKVI - UK Visas & Immigration,GATWICK AIRPORT LTD,1001824513,1783.68,,,,,,,,
Home Office,Home Office,27/01/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,6200058614,-12090.81833,,,,,,,,
Home Office,Home Office,27/01/2016,"Airport parking, Local council parking, Private owned car parks, Other parking",UKVI - UK Visas & Immigration,GATWICK AIRPORT LTD,1001824513,557.4,,,,,,,,
Home Office,Home Office,27/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,SCOTTISH POLICE AUTHORITY,1001824561,41593.14,,,,,,,,
Home Office,Home Office,27/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001824566,241161,,,,,,,,
Home Office,Home Office,27/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001824566,-67524.13,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,327734.09,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,1031461.81,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,51666.83,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,70243.32,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,447360.74,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,13449.62,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,G4S,1001824512,27349.82,,,,,,,,
Home Office,Home Office,27/01/2016,Public Order,UKVI - UK Visas & Immigration,SERCO LTD,1001824563,840638.86,,,,,,,,
Home Office,Home Office,27/01/2016,Grant,UKVI - UK Visas & Immigration,HALIFAX OPPORTUNITIES TRUST (G),1001824208,32802.52,,,,,,,,
Home Office,Home Office,28/01/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,6200058647,-13040.35164,,,,,,,,
Home Office ,SIA - Security Industry Authority,06/01/2016,Licensing costs,SIA - Security Industry Authority,POST OFFICE LTD,CPOS03,"25,304.40",,,,,,,,
Home Office ,SIA - Security Industry Authority,13/01/2016,Criminal Records,SIA - Security Industry Authority,Discloure & Barring Services,CDBS02,"237,718.00",,,,,,,,
Home Office ,SIA - Security Industry Authority,22/01/2016,"IT, Broadcasting & Telecomms",SIA - Security Industry Authority,BRITISH TELECOMMUNICATIONS LTD,CBTG01,"116,463.48",,,,,,,,
