Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Amount,VAT Registration Number
DFID,DFID,07/06/2010,Other Admin Costs,Communications Division,Natwest Government Procurement Card,100028,1236.49
DFID,DFID,07/06/2010,Consumables,East and Central Africa,Natwest Government Procurement Card,100028,122.4
DFID,DFID,07/06/2010,Hardware,East and Central Africa,Natwest Government Procurement Card,100028,641.96
DFID,DFID,07/06/2010,"Property Repairs, Maintenance & Alterations",East and Central Africa,Natwest Government Procurement Card,100028,790
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,East and Central Africa,Natwest Government Procurement Card,100028,1121.28
DFID,DFID,07/06/2010,Books & Publications,Evaluation Department,Natwest Government Procurement Card,100028,99.21
DFID,DFID,07/06/2010,Communications,Evaluation Department,Natwest Government Procurement Card,100028,30.78
DFID,DFID,07/06/2010,Professional Member Subscriptions,Evaluation Department,Natwest Government Procurement Card,100028,140
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Evaluation Department,Natwest Government Procurement Card,100028,159.7
DFID,DFID,07/06/2010,Contract & Agency,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,2340.11
DFID,DFID,07/06/2010,Office Equipment,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,15.98
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,101.13
DFID,DFID,07/06/2010,Professional Member Subscriptions,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,126
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,3920.92
DFID,DFID,07/06/2010,Staff training & Conferences,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,100
DFID,DFID,07/06/2010,Subscriptions,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,230.69
DFID,DFID,07/06/2010,Technical & Advisory services,Finance and Corporate Performance Division,Natwest Government Procurement Card,100028,5.21
DFID,DFID,07/06/2010,Furniture & Fittings,Human Resources Division,Natwest Government Procurement Card,100028,835.42
DFID,DFID,07/06/2010,Office Equipment,Human Resources Division,Natwest Government Procurement Card,100028,1075.76
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",Human Resources Division,Natwest Government Procurement Card,100028,4164.95
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Human Resources Division,Natwest Government Procurement Card,100028,1398.44
DFID,DFID,07/06/2010,Contract & Agency,International Finance Division,Natwest Government Procurement Card,100028,6384.55
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,International Finance Division,Natwest Government Procurement Card,100028,808.9
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,International Relations Division,Natwest Government Procurement Card,100028,1241.55
DFID,DFID,07/06/2010,Books & Publications,Policy and Research Directorate,Natwest Government Procurement Card,100028,494.24
DFID,DFID,07/06/2010,Contract & Agency,Policy and Research Directorate,Natwest Government Procurement Card,100028,44267.05
DFID,DFID,07/06/2010,Hardware,Policy and Research Directorate,Natwest Government Procurement Card,100028,233.47
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",Policy and Research Directorate,Natwest Government Procurement Card,100028,1307.78
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Natwest Government Procurement Card,100028,4719.07
DFID,DFID,07/06/2010,Staff training & Conferences,Policy and Research Directorate,Natwest Government Procurement Card,100028,1904.59
DFID,DFID,07/06/2010,Subscriptions,Policy and Research Directorate,Natwest Government Procurement Card,100028,19.95
DFID,DFID,07/06/2010,Contract & Agency,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100028,9232.05
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100028,114.09
DFID,DFID,07/06/2010,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100028,699
DFID,DFID,07/06/2010,Books & Publications,Top Management Group,Natwest Government Procurement Card,100028,105.75
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",Top Management Group,Natwest Government Procurement Card,100028,104.42
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Top Management Group,Natwest Government Procurement Card,100028,36.96
DFID,DFID,07/06/2010,Advertising & Publicity,West and Southern Africa,Natwest Government Procurement Card,100028,44.8
DFID,DFID,07/06/2010,Communications,West and Southern Africa,Natwest Government Procurement Card,100028,935.83
DFID,DFID,07/06/2010,Energy Costs,West and Southern Africa,Natwest Government Procurement Card,100028,484.8
DFID,DFID,07/06/2010,Entertainment & Hospitality,West and Southern Africa,Natwest Government Procurement Card,100028,41.05
DFID,DFID,07/06/2010,Furniture & Fittings,West and Southern Africa,Natwest Government Procurement Card,100028,551.98
DFID,DFID,07/06/2010,Office Equipment,West and Southern Africa,Natwest Government Procurement Card,100028,28.16
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",West and Southern Africa,Natwest Government Procurement Card,100028,1414.98
DFID,DFID,07/06/2010,"Property Repairs, Maintenance & Alterations",West and Southern Africa,Natwest Government Procurement Card,100028,25.12
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,West and Southern Africa,Natwest Government Procurement Card,100028,8659.06
DFID,DFID,07/06/2010,Staff training & Conferences,West and Southern Africa,Natwest Government Procurement Card,100028,160
DFID,DFID,07/06/2010,Subscriptions,West and Southern Africa,Natwest Government Procurement Card,100028,14.61
DFID,DFID,07/06/2010,Vehicle Running Costs,West and Southern Africa,Natwest Government Procurement Card,100028,149.55
DFID,DFID,07/06/2010,Contract & Agency,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,7369.35
DFID,DFID,07/06/2010,Hardware,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,268.06
DFID,DFID,07/06/2010,Other Admin Costs,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,999.96
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,624.1
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,4954.03
DFID,DFID,07/06/2010,Staff training & Conferences,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,552
DFID,DFID,07/06/2010,Vehicle Running Costs,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100028,1192.46
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,West and Southern Africa,CAFOD,400102059,324731
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,East and Central Africa,THE RAINFOREST FOUNDATION UK,400102063,342909
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,East and Central Africa,THE RAINFOREST FOUNDATION UK,400102063,-110090
DFID,DFID,08/06/2010,Technical & Advisory services,Asia Division,TRIBAL HELM CORPORATION LTD,400102559,186894.98
DFID,DFID,08/06/2010,Technical & Advisory services,Asia Division,TRIBAL HELM CORPORATION LTD,400102559,-44955
DFID,DFID,08/06/2010,Technical & Advisory services,Policy and Research Directorate,KPMG Development Services,400102494,39046.18
DFID,DFID,08/06/2010,Technical & Advisory services,Policy and Research Directorate,KPMG Development Services,400102603,60461.95
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,LOUGHBOROUGH UNIVERSITY,400102105,145747.08
