Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,29/04/2014,4679247,"317,922.90",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Non-Residential, Gas Residential, Property Maintenance Overseas Non Residential, Rent Deposits, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Water Non-Residential, Water Residential"
FCO,FCO,09/04/2014,4667149,"305,401.20",DEFENCE BUSINESS SERVICES FINANCE,Mod Guarding Services Residential
FCO,FCO,16/04/2014,4668627,"283,925.10",FCO SERVICES,Temporary Staff (Admin and Clerical Only)
FCO,FCO,30/04/2014,4661911,"281,912.20",FACEO FRANCE,"Cleaning & Waste, Property Maintenance Overseas Non Residential, Property Maintenance Overseas Residential"
FCO,FCO,16/04/2014,4673634,"264,315",DEFENCE BUSINESS SERVICES FINANCE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/04/2014,4673837,"249,146.10",DEFENCE BUSINESS SERVICES FINANCE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/04/2014,4675528,"241,035.30",HEWLETT PACKARD LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/04/2014,4677422,"238,636.50",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,"Programme Spend (Oracle Projects Control Account), UK Mobile Guarding Contract overseas"
FCO,FCO,24/04/2014,4677634,"236,567.30",BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Temporary Staff (Admin and Clerical Only)
FCO,FCO,17/04/2014,4673790,"223,327.90",ISS FACILITY SERVICES LTD FCO OP,FM Interserve BES Maintenance
FCO,FCO,22/04/2014,4677384,"208,000",M INTEGRATED SOLUTIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/04/2014,4671169,"204,541",BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/04/2014,4677394,"190,137.40",ADAM SMITH INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/04/2014,4678013,"186,681.20",LONDON ENERGY,Electricity Non-Residential
FCO,FCO,29/04/2014,4683863,"185,309",NO PEACE WITHOUT JUSTICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/04/2014,4679250,"181,906.40",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Property Maintenance Overseas Non Residential, Property Maintenance Overseas Residential, Rent Deposits, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Water Residential"
FCO,FCO,23/04/2014,4677485,"174,366",NORTHERN IRELAND PUBLIC SECTORS ENTERPRISES LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/04/2014,4670920,"167,335.50",ARK FZC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/04/2014,4676019,"159,207",FCO SERVICES,Misc Security Payments
FCO,FCO,30/04/2014,4685376,"158,771",GRAHAM DACRE AKA DACRE PROPERTY HOLDINGS,Rental Payments - non residential
FCO,FCO,02/04/2014,4660282,"156,233.90",INSTITUTE FOR WAR AND PEACE REPORTING IWPR,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/04/2014,4679251,"154,485.40",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Rent Deposits, Rental Payments - residential, Telephone Call Charges, Water Residential"
