Organisation,,Partnerships for Schools,,,,,,
Submitted By,,,,,,,,
Spend Tolerance,,"25,000",,,,,,
Month,,01.12.2010 to 31.12.2010,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,298822,12261791.85
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,298824,10018510.08
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,298826,7432260.92
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NORTHUMBERLAND COUNTY COUNCIL,298828,10250068.99
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,OXFORDSHIRE COUNTY COUNCIL,298830,14699916.94
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,298832,3780713.34
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SUFFOLK COUNTY COUNCIL,298834,6924282.81
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SURREY COUNTY COUNCIL,298836,9102243.33
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,298838,4843626.55
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,298840,26449981.49
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER CITY COUNCIL,298842,6206908.92
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,298844,9048247.92
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,KENSINGTON AND CHELSEA ROYAL BOROUGH COUNCIL,298846,1997566.04
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,HACKNEY LONDON BOROUGH COUNCIL,298848,15611002.57
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,298850,11497484.21
