Department Family                                                                                                                                     v         h,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Spend 
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,Public Order & Security Service,UK V&I Detention,TASCOR SERVICES LIMITED,1001647598,"47,794.66"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,Public Order & Security Service,UK V&I Detention,TASCOR SERVICES LIMITED,1001647598,"37,331.23"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,Public Order & Security Service,UK V&I Detention,TASCOR SERVICES LIMITED,1001647598,"599,112.10"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,Public Order & Security Service,UK V&I Detention,TASCOR SERVICES LIMITED,1001647598,"39,659.66"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Law Enforcement & Safety Equipment,UK V&I Detention,SOVEREIGN SPECIALIST TRAINING,1001648398,"32,400.00"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,Public Order & Security Service,UK V&I Detention,G4S CARE & JUSTICE SERVICES (UK) LTD,1001649179,"1,101,850.63"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,Public Order & Security Service,UK V&I Detention,SERCO LTD,1001649253,"878,738.46"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,Public Order & Security Service,UK V&I Detention,SERCO LTD,1001649253,"215,475.71"
Home Office,UK V&I - UK Visa & Immigration,28/10/2014,Public Order & Security Service,UK V&I Detention,G4S CARE & JUSTICE SERVICES (UK) LTD,1001650483,"388,457.66"
Home Office,UK V&I - UK Visa & Immigration,28/10/2014,Public Order & Security Service,UK V&I Detention,G4S CARE & JUSTICE SERVICES (UK) LTD,1001650483,"54,807.72"
Home Office,UK V&I - UK Visa & Immigration,28/10/2014,Public Order & Security Service,UK V&I Detention,G4S CARE & JUSTICE SERVICES (UK) LTD,1001650483,"72,537.19"
Home Office,UK V&I - UK Visa & Immigration,28/10/2014,Public Order & Security Service,UK V&I Detention,G4S CARE & JUSTICE SERVICES (UK) LTD,1001650483,"468,520.10"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Education & Training Services,UK V&I Enablers,CAPITA BUSINESS SERVICES LTD,1001639023,"11,617.58"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Education & Training Services,UK V&I Enablers,CAPITA BUSINESS SERVICES LTD,1001639023,"50,161.92"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Education & Training Services,UK V&I Enablers,CAPITA BUSINESS SERVICES LTD,1001639023,"11,617.58"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Education & Training Services,UK V&I Enablers,CAPITA BUSINESS SERVICES LTD,1001639023,"11,617.58"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,Consultancy,UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001639124,"29,296.80"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,"IT, Telecomms Managed Service",UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001639862,"35,466.12"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,"IT, Broadcasting & Telecomms",UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001639862,"104,068.91"
Home Office,UK V&I - UK Visa & Immigration,06/10/2014,Professional & Administration Services,UK V&I Enablers,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001640625,"42,588.00"
Home Office,UK V&I - UK Visa & Immigration,06/10/2014,Professional & Administration Services,UK V&I Enablers,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001640625,"31,824.00"
Home Office,UK V&I - UK Visa & Immigration,06/10/2014,IT - Other Costs,UK V&I Enablers,EQUAL EXPERTS UK LTD,1001640644,"103,050.00"
Home Office,UK V&I - UK Visa & Immigration,06/10/2014,Grant,UK V&I Enablers,HORTON HOUSING ASSOCIATION (G),1001640414,"182,021.02"
Home Office,UK V&I - UK Visa & Immigration,07/10/2014,Public Administration Services,UK V&I Enablers,CAPGEMINI UK PLC,1001641289,"125,517.60"
Home Office,UK V&I - UK Visa & Immigration,07/10/2014,Healthcare Services,UK V&I Enablers,HEALTH MANAGEMENT LTD,1001641315,"161,939.36"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Professional & Administration Services,UK V&I Enablers,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001641909,"29,952.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Healthcare Services,UK V&I Enablers,HEALTH MANAGEMENT LTD,1001641958,"135,307.60"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Security Guard Services,UK V&I Enablers,ICTS UK LTD,1001643163,"26,684.56"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Security Guard Services,UK V&I Enablers,ICTS UK LTD,1001643163,"28,030.94"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Security Guard Services,UK V&I Enablers,OCS GROUP UK LTD,1001643185,"80,784.01"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Public Administration Services,UK V&I Enablers,REDWEB LTD,1001643205,"372,210.00"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,"IT, Broadcasting & Telecomms",UK V&I Enablers,SERCO LTD,1001643218,"65,721.12"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Public Administration Services,UK V&I Enablers,STERIA UK,1001643234,"44,100.00"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Law Enforcement & Safety Equipment,UK V&I Enablers,UNIVERSAL SECURITY SYSTEMS LTD,1001643246,"26,984.80"
Home Office,UK V&I - UK Visa & Immigration,13/10/2014,Education & Training Services,UK V&I Enablers,CAPITA BUSINESS SERVICES LTD,1001643885,"48,859.02"
Home Office,UK V&I - UK Visa & Immigration,14/10/2014,Public Administration Services,UK V&I Enablers,ENGINE GROUP LTD (THE) T/A ENGINE,1001644651,"316,674.00"
Home Office,UK V&I - UK Visa & Immigration,14/10/2014,Public Administration Services,UK V&I Enablers,KAINOS,1001644687,"234,874.80"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,"IT, Telecomms Managed Service",UK V&I Enablers,FUJITSU SERVICES LTD,1001645278,"25,893.60"
Home Office,UK V&I - UK Visa & Immigration,16/10/2014,"IT, Broadcasting & Telecomms",UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001645834,"230,994.49"
Home Office,UK V&I - UK Visa & Immigration,16/10/2014,"Transport, Storage & Mail Services",UK V&I Enablers,IRON MOUNTAIN (UK) LTD,1001645880,"336,363.36"
Home Office,UK V&I - UK Visa & Immigration,17/10/2014,"IT, Telecomms Hardware",UK V&I Enablers,FCO SERVICES,3000049059,"103,777.01"
Home Office,UK V&I - UK Visa & Immigration,17/10/2014,Law Enforcement & Safety Equipment,UK V&I Enablers,SECURITY SERVICES GROUP,3000049062,"52,430.09"
Home Office,UK V&I - UK Visa & Immigration,20/10/2014,Grant,UK V&I Enablers,OFFICE OF THE IMMIGRATION SERVICES COMMISSIONER (OISC ) (G),3000049069,"307,500.00"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,Public Administration Services,UK V&I Enablers,CAPGEMINI UK PLC,1001647542,"157,404.48"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,"IT, Broadcasting & Telecomms",UK V&I Enablers,SERCO LTD,1001647594,"172,717.78"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,"IT, Telecomms Managed Service",UK V&I Enablers,SERCO LTD,1001647594,"54,000.00"
Home Office,UK V&I - UK Visa & Immigration,22/10/2014,Professional & Administration Services,UK V&I Enablers,ECA INTERNATIONAL,1001648038,"26,064.00"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,"Science, Technical & Research",UK V&I Enablers,FUJITSU SERVICES LTD,1001648543,"83,144.06"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,"Science, Technical & Research",UK V&I Enablers,FUJITSU SERVICES LTD,1001648543,"90,000.00"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,IT & Telecoms Components,UK V&I Enablers,ACUMA SOLUTIONS LTD,1001649113,"-38,982.46"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,IT & Telecoms Components,UK V&I Enablers,ACUMA SOLUTIONS LTD,1001649113,"115,153.50"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,IT & Telecoms Components,UK V&I Enablers,ACUMA SOLUTIONS LTD,1001649113,"196,820.93"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,"IT, Telecomms Managed Service",UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001649121,"75,933.50"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,Professional & Administration Services,UK V&I Enablers,CABINET OFFICE,3000049092,"108,000.00"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,"IT, Telephone Network Costs",UK V&I Enablers,FUJITSU SERVICES LTD,1001649178,"58,781.53"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,"IT, Telephone Network Costs",UK V&I Enablers,FUJITSU SERVICES LTD,1001649178,"17,120.26"
Home Office,UK V&I - UK Visa & Immigration,27/10/2014,Grant,UK V&I Enablers,QED FOUNDATION LTD(G),1001649683,"47,525.52"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,IT - Other Costs,UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001651032,"48,000.00"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,IT - Other Costs,UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001651032,"10,660.80"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,IT - Other Costs,UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001651032,"44,113.24"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,"IT, Broadcasting & Telecomms",UK V&I Enablers,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001651032,"77,456.18"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Education & Training Services,UK V&I Enablers,BRITISH SCHOOL OF GRAMMAR AND SPEAKING (BSGS) LTD T/A BSGS COLLEGE,1001650812,"64,534.91"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Grant,UK V&I Enablers,FAITH REGEN FOUNDATION LTD (G),1001650813,"78,720.12"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Grant,UK V&I Enablers,INSPIRE FUTURES LTD(G),1001650814,"69,129.37"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Grant,UK V&I Enablers,REFUGEE ACTION (G),1001650815,"1,700,329.04"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,"IT, Telecomms Software",UK V&I Enablers,SAS SOFTWARE LTD,1001651109,"756,000.00"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001639065,"5,373.69"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001639065,"227,457.93"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001639136,"44,118.27"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001639136,"62,828.51"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001639136,"69,819.36"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001639875,"317,143.13"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001639876,"82,146.32"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001639876,"41,718.77"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,POLICE & CRIME COMMISSIONER FOR SURREY,1001639964,"76,946.56"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,"Building, Construction & Refurbishment Services",UK V&I Enforcement & Removals,CAPITA BUSINESS SERVICES LTD,1001642469,"172,589.02"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001642472,"108,907.50"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001642473,"297,521.25"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001642472,"174,800.00"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001642473,"85,911.21"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001642473,"30,321.89"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE,1001642518,"27,567.34"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001643118,"102,390.48"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001643118,"27,436.06"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001643118,"100,482.01"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001643118,"85,434.75"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001643118,"45,199.24"
Home Office,UK V&I - UK Visa & Immigration,10/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,CUMBRIA POLICE & CRIME COMMISSIONER,1001643130,"27,464.80"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,"Building, Construction & Refurbishment Services",UK V&I Enforcement & Removals,CAPITA BUSINESS SERVICES LTD,1001645249,"380,418.41"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001645250,"39,412.09"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001645250,"43,908.80"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,Grant,UK V&I Enforcement & Removals,REFUGEE ACTION (G),1001645121,"2,771,720.74"
Home Office,UK V&I - UK Visa & Immigration,17/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001646379,"56,676.21"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001648519,"315,271.50"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001648520,"81,512.02"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001648520,"65,295.24"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001648520,"27,815.42"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Public Order & Security Service,UK V&I Enforcement & Removals,SODEXO MOTIVATION SOLUTIONS UK LTD,1001648589,"29,000.00"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,"IT, Telephone Network Costs",UK V&I Enforcement & Removals,VODAFONE CORPORATE,1001648601,"44,640.00"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001649149,"53,460.88"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER,1001649216,"160,639.08"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001651050,"49,768.81"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001651080,"5,400.33"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Professional & Administration Services,UK V&I Enforcement & Removals,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001651080,"205,808.32"
Home Office,UK V&I - UK Visa & Immigration,30/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001651610,"80,036.42"
Home Office,UK V&I - UK Visa & Immigration,30/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001651610,"51,097.48"
Home Office,UK V&I - UK Visa & Immigration,30/10/2014,Asylum Services,UK V&I Enforcement & Removals,CARLSON WAGONLIT TRAVEL,1001651610,"63,300.37"
Home Office,UK V&I - UK Visa & Immigration,30/10/2014,Parking,UK V&I Enforcement & Removals,GATWICK AIRPORT LTD,1001651642,544.56
Home Office,UK V&I - UK Visa & Immigration,30/10/2014,Parking,UK V&I Enforcement & Removals,GATWICK AIRPORT LTD,1001651642,"2,232.70"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,"IT, Broadcasting & Telecomms",UK V&I International Group,FCO SERVICES,3000048980,"12,985,642.20"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Public Administration Services,UK V&I International Group,HINDUJA GLOBAL SOLUTIONS UK LTD,1001639055,"209,579.10"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,"IT, Broadcasting & Telecomms",UK V&I International Group,FCO SERVICES,3000048985,"45,074.64"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,"IT, Broadcasting & Telecomms",UK V&I International Group,FUJITSU SERVICES LTD,1001641949,"32,696.10"
Home Office,UK V&I - UK Visa & Immigration,14/10/2014,"IT, Broadcasting & Telecomms",UK V&I International Group,FCO SERVICES,3000049036,"43,344.00"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,"Transport, Storage & Mail Services",UK V&I International Group,WILLIAMS LEA,1001645340,"43,965.67"
Home Office,UK V&I - UK Visa & Immigration,15/10/2014,"Transport, Storage & Mail Services",UK V&I International Group,WILLIAMS LEA,1001645340,"40,384.67"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,"Transport, Storage & Mail Services",UK V&I International Group,FCO SERVICES,3000049071,"189,748.50"
Home Office,UK V&I - UK Visa & Immigration,27/10/2014,Professional & Administration Services,UK V&I International Group,TELEPERFORMANCE LTD,1001649959,"138,392.29"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Other Government Department,UK V&I Managed Migration,SCOTLAND OFFICE,3000049020,"78,165.00"
Home Office,UK V&I - UK Visa & Immigration,09/10/2014,IT - Other Costs,UK V&I Managed Migration,ATOS IT SERVICES UK LTD T/A OH ASSIST,1001642389,"38,971.20"
Home Office,UK V&I - UK Visa & Immigration,17/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000049058,"2,018,379.10"
Home Office,UK V&I - UK Visa & Immigration,21/10/2014,Banking & Monetary Services,UK V&I Managed Migration,WORLDPAY UK LTD T/A STREAMLINE,1001647608,"29,702.99"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DX SECURE LTD,1001648536,"18,869.45"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DX SECURE LTD,1001648536,"19,733.99"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DX SECURE LTD,1001648536,"112,265.00"
Home Office,UK V&I - UK Visa & Immigration,23/10/2014,Public Administration Services,UK V&I Managed Migration,NATIONAL SAVINGS AND INVESTMENTS,3000049088,"230,658.76"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DX SECURE LTD,1001649166,"23,651.86"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DX SECURE LTD,1001649166,"24,520.26"
Home Office,UK V&I - UK Visa & Immigration,24/10/2014,"Transport, Storage & Mail Services",UK V&I Managed Migration,DX SECURE LTD,1001649166,"140,887.92"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Public Administration Services,UK V&I Managed Migration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000049110,"32,718.00"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Public Administration Services,UK V&I Managed Migration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000049110,"94,442.84"
Home Office,UK V&I - UK Visa & Immigration,29/10/2014,Public Administration Services,UK V&I Managed Migration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000049110,"73,527.58"
