Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/05/2015,Food and clothing,JFC,SOFTWARE BOX LIMITED,YO61 1ET,12821,Computer equipment costing below the capitalisation threshold,"£1,960.56"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,JOSEPH GLEAVE & SON LTD,M32 0NB,10667,Spend on Inventory - General,"£1,957.83"
Ministry of Defence,Ministry of Defence,19/05/2015,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,13485,General administration,"£1,954.74"
Ministry of Defence,Ministry of Defence,22/05/2015,Fuel for military use,Air Command,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,14934,Freight movement costs,"£1,951.80"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3200141,Raw materials and consumable clothing and textiles inventory purchased,"£1,951.54"
Ministry of Defence,Ministry of Defence,29/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,17001,Estate + facilities management services - accommodation inventory + service,"£1,943.86"
Ministry of Defence,Ministry of Defence,27/05/2015,Medical treatment & stores and welfare services,JFC,BOC LIMITED,M28 2UT,15694,Cost of industrial gas fuel consumed,"£1,943.79"
Ministry of Defence,Ministry of Defence,28/05/2015,Purchase of inventory and services ,Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,16241,Freight movement costs,"£1,941.40"
Ministry of Defence,Ministry of Defence,18/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,12095,External military training ,"£1,941.08"
Ministry of Defence,Ministry of Defence,22/05/2015,IT and communication services,Air Command,XMA LTD,NG11 7EP,15168,Cost of other material consumed,"£1,934.75"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,13013,Cost of other material consumed,"£1,931.83"
Ministry of Defence,Ministry of Defence,14/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA ES (UK) LIMITED,WS11 8JP,11215,Estate + facilities management services - accommodation inventory + service,"£1,930.00"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,15228,Cost of other material consumed,"£1,928.95"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,11860,Movement of service personnel,"£1,920.01"
Ministry of Defence,Ministry of Defence,18/05/2015,Externally delivered education and training,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,12061,Computer equipment costing below the capitalisation threshold,"£1,920.00"
Ministry of Defence,Ministry of Defence,13/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,10507,Movement of service personnel,"£1,918.56"
Ministry of Defence,Ministry of Defence,10/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,10459,Spend on Inventory - General,"£1,915.80"
Ministry of Defence,Ministry of Defence,18/05/2015,Food and clothing,Defence Equipment + Support,LOGISTICAL SUPPORT SERVICES  LIMITED,BS36 2RL,12418,Freight movement costs,"£1,910.70"
Ministry of Defence,Ministry of Defence,26/05/2015,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,15301,Freight movement costs,"£1,910.09"
Ministry of Defence,Ministry of Defence,22/05/2015,Fuel for military use,Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,14800,Freight movement costs,"£1,906.72"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,14754,Spend on Inventory - General,"£1,906.41"
Ministry of Defence,Ministry of Defence,22/05/2015,Design services and minor equipment purchases,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,15137,Cost of purchasing and repairing clothing,"£1,903.87"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,JFC,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,14169,Cost of ground diesel fuel consumed,"£1,900.14"
Ministry of Defence,Ministry of Defence,22/05/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,GVA GRIMLEY LIMITED,B1 2JB,14858,Fees for professional services excluding legal fees,"£1,900.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Estate management,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Cost of claims/compensation and related expenses against MOD,"£1,898.26"
Ministry of Defence,Ministry of Defence,10/05/2015,Medical treatment & stores and welfare services,Air Command,XMA LTD,NG11 7EP,10495,Cost of other material consumed,"£1,896.74"
Ministry of Defence,Ministry of Defence,14/05/2015,Fuel for military use,Air Command,RIGHTON LIMITED,BS37 5FF,11139,Spend on Inventory - General,"£1,894.61"
Ministry of Defence,Ministry of Defence,28/05/2015,Externally delivered education and training,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000103,External military training ,"£1,878.50"
Ministry of Defence,Ministry of Defence,20/05/2015,Spend on Inventory - General,JFC,NYCO,,3200052,Spend on Inventory - General,"£1,872.00"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,XMA LTD,NG11 7EP,13624,Cost of other material consumed,"£1,871.72"
Ministry of Defence,Ministry of Defence,15/05/2015,Food and clothing,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,11260,General administration,"£1,870.83"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,16131,Cost of other material consumed,"£1,866.13"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,CRONOS CONTAINERS LTD,SL7 1PB,16224,Freight movement costs,"£1,863.40"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,10590,Computer equipment costing below the capitalisation threshold,"£1,855.20"
Ministry of Defence,Ministry of Defence,21/05/2015,Official entertainment and hospitality,HO+CS,SERCO LIMITED,RG27 9UY,14560,Entertainment + hospitality,"£1,852.57"
Ministry of Defence,Ministry of Defence,10/05/2015,Externally delivered education and training,Land Forces,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,10416,Cost of other material consumed,"£1,852.32"
Ministry of Defence,Ministry of Defence,14/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,LE19 1ZY,10881,Utilities consumed - electricity,"£1,845.70"
Ministry of Defence,Ministry of Defence,28/05/2015,IT and communication services,Defence Equipment + Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,16203,Equipment support project costs,"£1,845.06"
Ministry of Defence,Ministry of Defence,15/05/2015,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,11362,Freight movement costs,"£1,844.07"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,12942,Spend on Inventory - General,"£1,836.67"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,SOFTCAT LIMITED,SL7 1TB,10774,Computer equipment costing below the capitalisation threshold,"£1,831.51"
Ministry of Defence,Ministry of Defence,19/05/2015,Design services and minor equipment purchases,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,13090,Cost of other material consumed,"£1,829.45"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,11995,Freight movement costs,"£1,829.14"
Ministry of Defence,Ministry of Defence,15/05/2015,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,11728,Cost of clothing and textile services received,"£1,827.90"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Air Command,XMA LTD,NG11 7EP,13013,Cost of other material consumed,"£1,819.98"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,10063,Cost of other material consumed,"£1,809.14"
Ministry of Defence,Ministry of Defence,28/05/2015,Design services and minor equipment purchases,JFC,FALKLAND ISLANDS GOVERNMENT,,3200115,Equipment support non-project costs,"£1,807.65"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,11995,Freight movement costs,"£1,806.68"
Ministry of Defence,Ministry of Defence,29/05/2015,Purchase of inventory and services ,JFC,SOFTWARE BOX LIMITED,YO61 1ET,17005,Computer equipment costing below the capitalisation threshold,"£1,800.00"
Ministry of Defence,Ministry of Defence,29/05/2015,Food and clothing,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,16629,Cost of other material consumed,"£1,797.04"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,Air Command,VISION SUPPORT SERVICES LIMITED,BB1 2QE,12977,Spend on Inventory - General,"£1,796.16"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,JFC,SERCO LIMITED,RG27 9UY,14560,Military short term detached duty,"£1,795.34"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,13624,Cost of other material consumed,"£1,793.80"
Ministry of Defence,Ministry of Defence,15/05/2015,Spend on Inventory - General,Defence Equipment + Support,PARKER HANNIFIN LIMITED.,CV34 6TU,11645,Spend on Inventory - General,"£1,792.47"
Ministry of Defence,Ministry of Defence,10/05/2015,IT and communication services,DES Bespoke Trading Entity,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,10347,Equipment support project costs,"£1,792.02"
Ministry of Defence,Ministry of Defence,21/05/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,14580,Computer equipment costing below the capitalisation threshold,"£1,789.95"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,11901,Cost of clothing and textile services received,"£1,787.58"
Ministry of Defence,Ministry of Defence,13/05/2015,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,10500,Equipment support non-project costs,"£1,786.78"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,15684,Cost of other material consumed,"£1,784.33"
Ministry of Defence,Ministry of Defence,19/05/2015,Spend on Inventory - General,Air Command,XMA LTD,NG11 7EP,13624,Cost of other material consumed,"£1,780.58"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,15720,Equipment support non-project costs,"£1,762.56"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,11936,General administration,"£1,759.39"
Ministry of Defence,Ministry of Defence,22/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,15109,Freight movement costs,"£1,755.00"
Ministry of Defence,Ministry of Defence,15/05/2015,Spend on Inventory - General,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000000070,Aviation fuel casual uplift consumed,"£1,754.95"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,JFC,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,10518,Cost of ground diesel fuel consumed,"£1,754.88"
Ministry of Defence,Ministry of Defence,26/05/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,ITURRI SA,OX16 3TA,3200138,Spend on Inventory - General,"£1,754.76"
Ministry of Defence,Ministry of Defence,22/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,14811,Utilities consumed - electricity,"£1,750.92"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,SIGN PLUS LIMITED,KY11 9JH,12803,Cost of other material consumed,"£1,750.72"
Ministry of Defence,Ministry of Defence,21/05/2015,IT and communication services,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,14202,Cost of other material consumed,"£1,748.64"
Ministry of Defence,Ministry of Defence,29/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,BOC LIMITED,M28 2UT,16640,Cost of industrial gas fuel consumed,"£1,745.45"
Ministry of Defence,Ministry of Defence,18/05/2015,Fees for professional services,JFC,XMA LTD,NG11 7EP,13013,Cost of other material consumed,"£1,743.73"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,14838,Spend on Inventory - General,"£1,742.40"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,10838,Cost of other material consumed,"£1,738.90"
Ministry of Defence,Ministry of Defence,20/05/2015,Purchase of inventory and services ,JFC,XMA LTD,NG11 7EP,14139,Cost of other material consumed,"£1,737.01"
Ministry of Defence,Ministry of Defence,10/05/2015,Estate management,JFC,XMA LTD,NG11 7EP,10495,Cost of other material consumed,"£1,735.56"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,10605,Freight movement costs,"£1,734.80"
Ministry of Defence,Ministry of Defence,21/05/2015,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,14231,External training - civilian,"£1,732.00"
Ministry of Defence,Ministry of Defence,22/05/2015,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,15137,Cost of purchasing and repairing clothing,"£1,731.22"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,SERCO LIMITED,RG27 9UY,12787,Cost of food services,"£1,725.57"
Ministry of Defence,Ministry of Defence,15/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,11356,Research and development incurred on projects with defence science and technology laboratory,"£1,723.55"
Ministry of Defence,Ministry of Defence,28/05/2015,Externally delivered education and training,Air Command,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,16200,External training - civilian,"£1,723.00"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",JFC,JOSEPH GLEAVE & SON LTD,M32 0NB,12377,Spend on Inventory - General,"£1,711.20"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,12054,Cost of other material consumed,"£1,708.44"
Ministry of Defence,Ministry of Defence,14/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,10848,Spend on Inventory - General,"£1,707.07"
Ministry of Defence,Ministry of Defence,26/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE GUETERSLOH GMBH,,6000000968,Utilities consumed - electricity,"£1,705.40"
Ministry of Defence,Ministry of Defence,10/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,XMA LTD,NG11 7EP,10495,Cost of other material consumed,"£1,700.59"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,HO+CS,SERCO LIMITED,RG27 9UY,12787,Civilian short term detached duty,"£1,698.27"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,JFC,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,12707,Freight movement costs,"£1,686.00"
Ministry of Defence,Ministry of Defence,14/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,10897,Cost of other material consumed,"£1,683.47"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,JOSEPH GLEAVE & SON LTD,M32 0NB,12377,Spend on Inventory - General,"£1,681.47"
Ministry of Defence,Ministry of Defence,10/05/2015,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,10407,Computer equipment costing below the capitalisation threshold,"£1,680.20"
