DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,09-Jul-10,AB999-Court Improvement Directorate,265000-IT & Telecommunications,LOGICA UK LTD,1271205,"£92,844.68"
Ministry of Justice,HMCS,09-Jul-10,AB999-Court Improvement Directorate,265000-IT & Telecommunications,LOGICA UK LTD,1271205,"£39,178.03"
Ministry of Justice,HMCS,09-Jul-10,AG999-Estates Directorate HMCS HQ,610400-Debtors <1 year - Prepayments & Accrued Income,GVA GRIMLEY LLP,1271101,"£237,342.29"
Ministry of Justice,HMCS,09-Jul-10,AV322-CP Change Management SUPS,532000-Tangible GBV - Additions,LOGICA UK LTD,1271205,"£106,333.98"
Ministry of Justice,HMCS,09-Jul-10,BZ999-London Region,222001-Maintenance,COFELY LTD,1270971,"£97,472.14"
Ministry of Justice,HMCS,09-Jul-10,BZ999-London Region,226000-Court Costs,MERRILL LEGAL SOLUTIONS,1271237,"£34,716.42"
Ministry of Justice,HMCS,09-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,COFELY LTD,1270971,"£156,661.38"
Ministry of Justice,HMCS,09-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,LAING O'ROURKE CONSTRUCTION SOUTH LTD,1271185,"£2,784,758.23"
Ministry of Justice,HMCS,09-Jul-10,BZ999-London Region,223001-Printing Postage and Office expenditure,ROYAL MAIL,1271989,"£27,488.34"
Ministry of Justice,HMCS,09-Jul-10,BZ999-London Region,226000-Court Costs,MERRILL LEGAL SOLUTIONS,1271237,"£28,974.58"
Ministry of Justice,HMCS,09-Jul-10,CZ999-South East Region,532000-Tangible GBV - Additions,EC HARRIS LLP,1271035,"£64,952.54"
Ministry of Justice,HMCS,09-Jul-10,DZ999-South West Region,226000-Court Costs,MERRILL LEGAL SOLUTIONS,1271237,"£50,779.76"
Ministry of Justice,HMCS,09-Jul-10,EZ999-Wales Region,222002-Other Property Costs,MITIE SECURITY LTD,1271246,"£192,700.18"
Ministry of Justice,HMCS,09-Jul-10,GZ999-North West Region,226000-Court Costs,CATER WALSH REPORTING LTD,147833,"£68,201.82"
Ministry of Justice,HMCS,09-Jul-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,DEPARTMENT FOR WORK & PENSIONS (DWP),1271016,"£96,115.18"
Ministry of Justice,HMCS,09-Jul-10,HZ999-North East and Yorkshire,222001-Maintenance,BAILEY MAINTENANCE LTD,1270883,"£25,779.66"
Ministry of Justice,HMCS,09-Jul-10,HZ999-North East and Yorkshire,222002-Other Property Costs,MIDDLESBROUGH COUNCIL,1271241,"£32,195.00"
Ministry of Justice,HMCS,09-Jul-10,IZ999-RCJ Group,261000-Fuel and Utilities,EDF ENERGY LTD,1271038,"£39,684.43"
Ministry of Justice,Tribunals,09-Jul-10,TR190-Regional North,221000-Property Rent and Rates,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS (BIS),1036580,"£44,048.61"
Ministry of Justice,Tribunals,09-Jul-10,TR120-Corporate,222002-Other Property Costs,MITIE SECURITY LTD,1036693,"£166,551.17"
Ministry of Justice,Tribunals,09-Jul-10,TR120-Corporate,223001-Printing Postage and Office expenditure,ROYAL MAIL GROUP PLC,1036842,"£147,988.15"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,222001-Maintenance,M J FERGUSON LTD,1024640,"£25,914.32"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,222001-Maintenance,M J FERGUSON LTD,1024640,"£196,928.77"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,222001-Maintenance,M J FERGUSON LTD,1024640,"£189,172.69"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,222001-Maintenance,M J FERGUSON LTD,1024640,"£189,172.69"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,DTZ DEBENHAM TIE LEUNG,1024562,"£39,760.17"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024635,"£472,559.15"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,212001-Agency staff,CAPGEMINI UK PLC,1024531,"£50,407.50"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1024502,"£188,000.00"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024635,"£299,008.13"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,222002-Other Property Costs,CABLE & WIRELESS,1024529,"£47,025.85"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1024529,"£242,217.61"
Ministry of Justice,MoJ HQ,12-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1024502,"£41,125.00"
Ministry of Justice,Tribunals,13-Jul-10,TR140-Finance & Resources (Estates),222002-Other Property Costs,DEPARTMENT FOR WORK & PENSIONS (DWP),1036951,"£1,000,123.88"
Ministry of Justice,Tribunals,13-Jul-10,TR120-Corporate,212001-Agency staff,KELLY SERVICES (UK) LTD,1036989,"£25,128.73"
Ministry of Justice,Tribunals,13-Jul-10,TB140-Change Programme,264000-Consultancy,ENLIGHTENED TRAINING (UK) LIMITED,1036960,"£53,891.06"
Ministry of Justice,HMCS,14-Jul-10,AB999-Court Improvement Directorate,223000-Other Expenditure,NATIONAL CENTRE FOR SOCIAL RESEARCH (NATCEN),1277237,"£48,293.00"
Ministry of Justice,HMCS,14-Jul-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1277135,"£50,516.78"
Ministry of Justice,HMCS,14-Jul-10,AV326-CP Change Management Initiatives,262000-SCA Costs,HP ENTERPRISE SERVICES UK LTD,1277027,"£187,923.81"
Ministry of Justice,HMCS,14-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1277135,"£109,417.03"
Ministry of Justice,HMCS,14-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1277135,"£54,426.31"
Ministry of Justice,HMCS,14-Jul-10,AV334-DARTS Roll Out Project,512000-Intangible GBV - Additions,LOGICA UK LTD,1277135,"£71,341.30"
Ministry of Justice,HMCS,14-Jul-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,DTZ DEBENHAM TIE LEUNG,1276849,"£144,124.93"
Ministry of Justice,HMCS,14-Jul-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,EDDISONS,1276864,"£52,875.00"
Ministry of Justice,HMCS,14-Jul-10,BZ999-London Region,222001-Maintenance,SYKES & SON LTD,1277501,"£45,366.87"
Ministry of Justice,HMCS,14-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,COFELY LTD,1276776,"£29,237.42"
Ministry of Justice,HMCS,14-Jul-10,CZ999-South East Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1277214,"£41,321.37"
Ministry of Justice,HMCS,14-Jul-10,CZ999-South East Region,130001-Other Income,MARSTON GROUP,1277169,"£69,170.07"
Ministry of Justice,HMCS,14-Jul-10,CZ999-South East Region,532000-Tangible GBV - Additions,GALLIFORD TRY CONSTRUCTION LTD CENTRAL,1276923,"£283,929.56"
Ministry of Justice,HMCS,14-Jul-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,ALLIANZ MANAGEMENT SERVICES,1276599,"£37,018.49"
Ministry of Justice,HMCS,14-Jul-10,CZ999-South East Region,262000-SCA Costs,MODERN COURTS (EAST ANGLIA) LTD,1277217,"£472,548.37"
Ministry of Justice,HMCS,14-Jul-10,DZ999-South West Region,262000-SCA Costs,SERVICES SUPPORT (AVON & SOMERSET) LTD,1277419,"£782,295.92"
Ministry of Justice,HMCS,14-Jul-10,DZ999-South West Region,532000-Tangible GBV - Additions,HAMPSHIRE COUNTY COUNCIL,1276981,"£600,000.00"
Ministry of Justice,HMCS,14-Jul-10,DZ999-South West Region,532000-Tangible GBV - Additions,HAMPSHIRE COUNTY COUNCIL,1276981,"£600,000.00"
Ministry of Justice,HMCS,14-Jul-10,EZ999-Wales Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1276691,"£30,330.51"
Ministry of Justice,HMCS,14-Jul-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,PEMBROKESHIRE COUNTY COUNCIL,1277302,"£140,540.21"
Ministry of Justice,HMCS,14-Jul-10,FZ999-Midlands Region,263000-Other Contracted Out Services,AVENANCE,1276628,"£36,894.51"
Ministry of Justice,HMCS,14-Jul-10,FZ999-Midlands Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1276691,"£32,631.88"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,130001-Other Income,MARSTON GROUP,1277169,"£42,188.36"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,222002-Other Property Costs,"OCS GROUP UK LTD, OCS ENGINEERING",1277271,"£28,969.68"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,261000-Fuel and Utilities,UNITED UTILITIES WATER PLC,149342,"£26,115.57"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,532000-Tangible GBV - Additions,HURD ROLLAND PARTNERSHIP,1277036,"£34,666.01"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,532000-Tangible GBV - Additions,ISG REGIONS LTD,1277049,"£880,292.38"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,262000-SCA Costs,UK COURT SERVICES LTD,1277554,"£534,352.67"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,261000-Fuel and Utilities,EDF ENERGY LTD,1276868,"£26,214.68"
Ministry of Justice,HMCS,14-Jul-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,HURSTWOOD PROPERTIES (R) LTD,1277038,"£27,967.20"
Ministry of Justice,HMCS,14-Jul-10,HZ999-North East and Yorkshire,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1276691,"£35,578.34"
Ministry of Justice,HMCS,14-Jul-10,HZ999-North East and Yorkshire,262000-SCA Costs,PALECASTLE LTD,1277289,"£102,784.04"
Ministry of Justice,HMCS,14-Jul-10,IZ999-RCJ Group,222001-Maintenance,SYKES & SON LTD,1277501,"£36,660.59"
Ministry of Justice,HMCS,15-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,150730,"£43,790.32"
Ministry of Justice,HMCS,15-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,151679,"£31,728.07"
Ministry of Justice,HMCS,15-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,152354,"£26,736.65"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6180,"£24,600,000.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,263000-Other Contracted Out Services,CAPITA HARTSHEAD LTD,1024904,"£49,364.55"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1024952,"£35,755.02"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1024953,"£47,026.25"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£111,202.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£61,135.10"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£111,202.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£222,404.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£104,650.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£111,202.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£111,202.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1025052,"£108,836.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,BNP PARIBAS REAL ESTATE,1024889,"£60,189.38"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1024906,"£26,524.74"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1024906,"£31,029.08"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1024906,"£119,312.67"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,LAND SECURITIES PROPERTIES LTD,1024977,"£35,647.11"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024985,"£40,897.68"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,FUJITSU SERVICES LTD,1024942,"£129,769.44"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,FUJITSU SERVICES LTD,1024942,"£129,769.44"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1024942,"£536,420.22"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024985,"£49,268.08"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,STERIA LTD,1025048,"£70,383.89"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,VODAFONE CORPORATE LTD,1025067,"£26,274.09"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,VODAFONE CORPORATE LTD,1025067,"£27,629.69"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,VODAFONE CORPORATE LTD,1025067,"£26,032.16"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024984,"£68,282.78"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,LOGICA UK LTD,1024984,"£102,687.36"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,246000-Current Grants,SOUTH YORKSHIRE PROBATION BOARD,1025044,"£50,000.00"
Ministry of Justice,MoJ HQ,15-Jul-10,ZZ900-MoJ HQ,264000-Consultancy,HM PRISON SERVICE,1024957,"£165,000.00"
Ministry of Justice,HMCS,16-Jul-10,AG999-Estates Directorate HMCS HQ,222001-Maintenance,MICHELMORES SOLICITORS,1278547,"£86,224.00"
Ministry of Justice,HMCS,16-Jul-10,AG999-Estates Directorate HMCS HQ,222001-Maintenance,WHEELERS,1279556,"£30,001.28"
Ministry of Justice,HMCS,16-Jul-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1278516,"£265,144.74"
Ministry of Justice,HMCS,16-Jul-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1278516,"£162,722.11"
Ministry of Justice,HMCS,16-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1278516,"£38,348.48"
Ministry of Justice,HMCS,16-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1278516,"£38,348.48"
Ministry of Justice,HMCS,16-Jul-10,AV334-DARTS Roll Out Project,512000-Intangible GBV - Additions,LOGICA UK LTD,1278516,"£58,750.00"
Ministry of Justice,HMCS,16-Jul-10,CZ999-South East Region,226000-Court Costs,ESSEX COUNTY COUNCIL,1278387,"£26,000.00"
Ministry of Justice,HMCS,16-Jul-10,DZ999-South West Region,222002-Other Property Costs,REGENT OFFICE CARE LTD,1279418,"£133,344.93"
Ministry of Justice,HMCS,16-Jul-10,EZ999-Wales Region,532000-Tangible GBV - Additions,WB GRIFFITHS & SON LTD,1279554,"£78,202.37"
Ministry of Justice,HMCS,16-Jul-10,FZ999-Midlands Region,222002-Other Property Costs,MITIE SECURITY LTD,1278553,"£448,605.69"
Ministry of Justice,HMCS,16-Jul-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,EDDISONS,1278372,"£72,500.00"
Ministry of Justice,HMCS,16-Jul-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1278564,"£128,049.00"
Ministry of Justice,HMCS,16-Jul-10,GZ999-North West Region,222002-Other Property Costs,MITIE SECURITY LTD,1278553,"£437,518.42"
Ministry of Justice,HMCS,16-Jul-10,HZ999-North East and Yorkshire,222002-Other Property Costs,MITIE SECURITY LTD,1278553,"£419,646.47"
Ministry of Justice,MoJ HQ,16-Jul-10,ZZ900-MoJ HQ,246000-Current Grants,CRIMINAL CASES REVIEW COMMISSION,6181,"£410,000.00"
Ministry of Justice,Tribunals,16-Jul-10,TR190-Regional North,222002-Other Property Costs,CUSHMAN & WAKEFIELD,1037231,"£34,893.34"
Ministry of Justice,Tribunals,16-Jul-10,TR120-Corporate,223000-Other Expenditure,EXPOTEL HOTEL RESERVATIONS LTD,1037248,"£121,262.27"
Ministry of Justice,Tribunals,16-Jul-10,TR120-Corporate,223000-Other Expenditure,EXPOTEL HOTEL RESERVATIONS LTD,1037248,"£117,633.77"
Ministry of Justice,Tribunals,16-Jul-10,TR120-Corporate,222002-Other Property Costs,REGENT OFFICE CARE LTD,1037526,"£29,052.58"
Ministry of Justice,Tribunals,16-Jul-10,TR120-Corporate,223001-Printing Postage and Office expenditure,XEROX (UK) LTD,1037605,"£41,811.18"
Ministry of Justice,Tribunals,16-Jul-10,TB140-Change Programme,532000-Tangible GBV - Additions,ATOS ORIGIN IT SERVICES UK LTD,1037176,"£27,351.65"
Ministry of Justice,Tribunals,16-Jul-10,TB140-Change Programme,532000-Tangible GBV - Additions,ATOS ORIGIN IT SERVICES UK LTD,1037176,"£88,258.95"
Ministry of Justice,HMCS,19-Jul-10,AR999-HMCS Central Budgets,211000-Judicial Salaries - Salaried,JUDICIAL PENSIONS SCHEME,1589,"£4,814,266.31"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS SAKHI SOLICITORS#DX 10814,153164,"£46,085.33"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MR R KOVALEVSKY QC#DX 17,153417,"£40,250.00"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS EDWARD HAYES#DX 30307,1279692,"£81,069.36"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS WARD GETHIN#DX 57813,1279843,"£30,320.09"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MR M RAINSFORD QC#DX 148,1279869,"£40,250.00"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS CHARTWELL & SADLERS#SE15 2LB,152990,"£85,790.07"
Ministry of Justice,HMCS,19-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS CHARTWELL & SADLERS#SE15 2LB,152990,"£43,127.25"
