Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend,
Home Office,UKBA - UK Border Agency,28/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301143,"£9,880.00",
Home Office,UKBA - UK Border Agency,28/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301143,"£22,330.00",
Home Office,UKBA - UK Border Agency,28/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301143,"£8,030.00",
Home Office,UKBA - UK Border Agency,28/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301143,"£8,030.00",
Home Office,UKBA - UK Border Agency,13/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001294865,"£95,122.41",
Home Office,UKBA - UK Border Agency,13/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001294865,"£307,156.39",
Home Office,UKBA - UK Border Agency,29/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301300,"£285,455.46",
Home Office,UKBA - UK Border Agency,29/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301300,"£36,195.38",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,JAGONARI WOMENS EDUCATIONAL RESOURCE,1001301934,"£78,713.51",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,JOMAST PROPERTY AND FINANCE CO LTD,1001301302,"£555,377.35",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,JOMAST PROPERTY AND FINANCE CO LTD,1001301302,"£84,316.83",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,KENT COUNTY COUNCIL 1 (G),1001301935,"£900,000.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LB OF BRENT CHILDRENS DIRECTORATE (G),1001298896,"£160,801.00",
Home Office,UKBA - UK Border Agency,09/08/2012,Grants,UKBA - UK Border Agency,LEARNING UNLIMITED LTD (G),1001294290,"£46,283.69",
Home Office,UKBA - UK Border Agency,17/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,LEEDS CITY COUNCIL,1001297331,"£464,755.73",
Home Office,UKBA - UK Border Agency,17/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,LEEDS CITY COUNCIL,1001297331,"£151,510.95",
Home Office,UKBA - UK Border Agency,17/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,LEEDS CITY COUNCIL,1001297331,"£120,667.87",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF BARKING & DAGENHAM (G),1001298897,"£120,396.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF BARNET 1 (G),1001298898,"£75,463.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF BROMLEY (G),1001298900,"£31,781.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF CAMDEN 1 (G),1001298901,"£73,219.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF EALING 1 (G),1001301938,"£184,702.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF ENFIELD 1 (G),1001298902,"£53,125.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF HACKNEY (G),1001298903,"£32,944.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF HARINGEY 1 (G),1001298904,"£117,850.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF HARROW 1 (G),1001298905,"£69,856.00",
Home Office,UKBA - UK Border Agency,16/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF HILLINGDON 1 (G),1001297066,"£496,750.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF HILLINGDON 1 (G),1001301939,"£422,641.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF ISLINGTON (G),1001298906,"£140,249.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF KENSINGTON & CHELSEA (G),1001298907,"£46,444.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF MERTON 2 (G),1001298908,"£41,606.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF NEWHAM (G),1001298909,"£49,934.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF REDBRIDGE 1 (G),1001298910,"£74,016.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF RICHMOND UPON THAMES (G),1001298911,"£41,268.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF SOUTHWARK 1 (G),1001298912,"£59,400.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH OF WANDSWORTH (G),1001298914,"£77,248.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,LONDON BOROUGH TOWER HAMLETS (G),1001298915,"£54,491.00",
Home Office,UKBA - UK Border Agency,08/08/2012,Asylum Provision.Asylum Contracted Out Services,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL,1001293392,"£102,824.49",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL,1001301314,"£558,365.29",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL,1001301314,"£19,649.35",
Home Office,UKBA - UK Border Agency,07/08/2012,Grants,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL (G),1001293236,"£230,907.00",
Home Office,UKBA - UK Border Agency,30/08/2012,Grants,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL (G),1001302415,"£576,813.27",
Home Office,UKBA - UK Border Agency,30/08/2012,Public Order .Jail or prison services.Detention costs,UKBA - UK Border Agency,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001302021,"£32,109.00",
Home Office,UKBA - UK Border Agency,15/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,MERCEDES BENZ RETAIL CORPORATE SALES,1001296098,"£1,795.00",
Home Office,UKBA - UK Border Agency,15/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,MERCEDES BENZ RETAIL CORPORATE SALES,1001296098,"£8,203.20",
Home Office,UKBA - UK Border Agency,15/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,MERCEDES BENZ RETAIL CORPORATE SALES,1001296098,"£20,925.60",
Home Office,UKBA - UK Border Agency,15/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,MERCEDES BENZ RETAIL CORPORATE SALES,1001296098,"£8,324.20",
Home Office,UKBA - UK Border Agency,15/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,MERCEDES BENZ RETAIL CORPORATE SALES,1001296098,"£1,674.00",
Home Office,UKBA - UK Border Agency,15/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,MERCEDES BENZ RETAIL CORPORATE SALES,1001296098,"£20,925.60",
Home Office,UKBA - UK Border Agency,06/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,METROPOLITAN SUPPORT TRUST (EAST MIDLANDS),1001292166,"£183,617.46",
Home Office,UKBA - UK Border Agency,06/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,METROPOLITAN SUPPORT TRUST (EAST MIDLANDS),1001292166,"£49,630.02",
Home Office,UKBA - UK Border Agency,06/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,METROPOLITAN SUPPORT TRUST (EAST MIDLANDS),1001292166,"£180,720.81",
Home Office,UKBA - UK Border Agency,06/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,METROPOLITAN SUPPORT TRUST (EAST MIDLANDS),1001292166,"£50,774.17",
Home Office,UKBA - UK Border Agency,14/08/2012,Grants,UKBA - UK Border Agency,MULTI ETHNIC ABERDEEN LTD,1001295946,"£35,727.68",
Home Office,UKBA - UK Border Agency,01/08/2012,Grants,UKBA - UK Border Agency,NATIONAL MUSEUMS LIVERPOOL (G),1001290738,"£68,500.00",
Home Office,UKBA - UK Border Agency,01/08/2012,Grants,UKBA - UK Border Agency,NATIONAL MUSEUMS LIVERPOOL (G),1001290738,"£68,500.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,NETWORK TICKETING LTD,236063,"£55,000.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,NETWORK TICKETING LTD,236063,"-£5,500.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,NETWORK TICKETING LTD,236063,"£38,500.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,NETWORK TICKETING LTD,236063,"-£3,850.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,NETWORK TICKETING LTD,236063,"-£55,000.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"Transport, Storage & Mail Services",UKBA - UK Border Agency,NETWORK TICKETING LTD,236063,"£5,500.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,NORTH SOMERSET DISTRICT COUNCIL 1 (G),1001298917,"£27,450.00",
Home Office,UKBA - UK Border Agency,09/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,NORTHERN IRELAND HOUSING EXEC,1001293959,"£112,587.82",
Home Office,UKBA - UK Border Agency,09/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,NORTHERN IRELAND HOUSING EXEC,1001293959,"£17,839.00",
Home Office,UKBA - UK Border Agency,16/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY,1001296774,"£35,795.50",
Home Office,UKBA - UK Border Agency,10/08/2012,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY,1001294434,"£660,000.00",
Home Office,UKBA - UK Border Agency,10/08/2012,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY,1001294434,"£6,000.00",
Home Office,UKBA - UK Border Agency,09/08/2012,Security Guard Services Other costs,UKBA - UK Border Agency,OCS GROUP UK LTD,1001293961,"£171,404.08",
Home Office,UKBA - UK Border Agency,16/08/2012,Grants,UKBA - UK Border Agency,OISC (G),1001297072,"£331,045.00",
Home Office,UKBA - UK Border Agency,20/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,OSAG - OFFICE OF THE ADVOCATE GENERAL,3000045238,"£57,995.42",
Home Office,UKBA - UK Border Agency,21/08/2012,Management & Admin Serv.Overseas Posting Costs,UKBA - UK Border Agency,PARIS APARTMENT SERVICES,7000007043,"£54,732.57",
Home Office,UKBA - UK Border Agency,21/08/2012,Management & Admin Serv.Overseas Posting Costs,UKBA - UK Border Agency,PARIS APARTMENT SERVICES,7000007043,"-£54,732.57",
Home Office,UKBA - UK Border Agency,21/08/2012,Management & Admin Serv.Overseas Posting Costs,UKBA - UK Border Agency,PARIS APARTMENT SERVICES,7000007043,"£84,981.61",
Home Office,UKBA - UK Border Agency,14/08/2012,Contingent Labour.Specialist IT,UKBA - UK Border Agency,PARITY RESOURCES LTD,1001295381,"£2,527.42",
Home Office,UKBA - UK Border Agency,14/08/2012,Professional & Admin Services.Clerical & Admin Staff - ,UKBA - UK Border Agency,PARITY RESOURCES LTD,1001295381,"£24,137.40",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001302666,"£116,309.02",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001302666,"£5,051.85",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001302666,"£31,364.68",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001302666,"£4,063.71",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001300337,"£282,268.01",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001300337,"£76,335.07",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001300337,"£109,433.34",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001300337,"£25,327.75",
Home Office,UKBA - UK Border Agency,24/08/2012,Grants,UKBA - UK Border Agency,QED-UK (G),1001300626,"£70,701.90",
Home Office,UKBA - UK Border Agency,16/08/2012,Tools & General Machinery,UKBA - UK Border Agency,QINETIQ LTD,1001296785,"£144,187.20",
Home Office,UKBA - UK Border Agency,17/08/2012,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,RAPISCAN SYSTEMS LTD,1001297359,"£39,468.12",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,READING BOROUGH COUNCIL 1 (G),1001298922,"£34,709.00",
Home Office,UKBA - UK Border Agency,22/08/2012,Grants,UKBA - UK Border Agency,REFUGEE ACTION (G),1001299491,"£69,288.28",
Home Office,UKBA - UK Border Agency,17/08/2012,Asylum Provision.Asylum Contracted Out Services,UKBA - UK Border Agency,REFUGEE COUNCIL,1001297360,"£602,723.00",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Contracted Out Services,UKBA - UK Border Agency,REFUGEE COUNCIL,1001302668,"£789,381.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001298923,"£202,048.00",
Home Office,UKBA - UK Border Agency,24/08/2012,Grants,UKBA - UK Border Agency,ROYAL BOROUGH OF KENSINGTON & CHELSEA (G),1001300627,"£89,306.71",
Home Office,UKBA - UK Border Agency,13/08/2012,Grants,UKBA - UK Border Agency,ROYAL BOROUGH OF KINGSTON-UPON-THAMES (G),1001295236,"£49,140.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,ROYAL BOROUGH OF KINGSTON-UPON-THAMES (G),1001298926,"£60,269.00",
Home Office,UKBA - UK Border Agency,22/08/2012,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,SAIC SOLUTIONS LTD,1001299199,"£37,065.60",
Home Office,UKBA - UK Border Agency,31/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,SAID BUSINESS SCHOOL,1001302676,"£30,000.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,SECURITY SERVICES GROUP,3000045287,"£43,906.80",
Home Office,UKBA - UK Border Agency,07/08/2012,Travel & Food & Lodging.UK.,UKBA - UK Border Agency,SERENA INVESTMENTS LTD T/A HOLIDAY INN EXPRESS T5,1001292875,"£52,332.00",
Home Office,UKBA - UK Border Agency,22/08/2012,Grants,UKBA - UK Border Agency,SHEFFIELD CITY COUNCIL 1 (G),1001299492,"£63,000.00",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001292878,"£231,274.23",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001292878,"£26,928.88",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001292878,"£900,789.28",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001292878,"£120,269.09",
Home Office,UKBA - UK Border Agency,14/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001295404,"£897,503.08",
Home Office,UKBA - UK Border Agency,14/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001295404,"£119,602.45",
Home Office,UKBA - UK Border Agency,21/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001298432,"£882,420.26",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001299202,"£119,264.21",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001302681,"£868,482.49",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Services,UKBA - UK Border Agency,SODEXO PASS LTD,1001302681,"£122,566.23",
Home Office,UKBA - UK Border Agency,17/08/2012,Grants,UKBA - UK Border Agency,SOUTH EAST ENGLAND COUNCILS (G),1001297664,"£25,699.50",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,SOUTHAMPTON CITY COUNCIL 1 (G),1001298929,"£51,768.00",
Home Office,UKBA - UK Border Agency,10/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,SPECIALIST COMPUTER CENTRES PLC,1001294446,"£38,513.65",
Home Office,UKBA - UK Border Agency,31/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,SPECIALIST COMPUTER CENTRES PLC,1001302684,"£56,470.58",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,SURREY COUNTY COUNCIL 1 (G),1001298931,"£47,641.00",
Home Office,UKBA - UK Border Agency,13/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,THAMESDOWN RECYCLING,1001294899,"£42,786.31",
Home Office,UKBA - UK Border Agency,08/08/2012,Travel & Food & Lodging.Juxtaposed Overseas Travel,UKBA - UK Border Agency,THE CHANNEL TUNNEL GROUP LTD,1001293417,"£52,371.00",
Home Office,UKBA - UK Border Agency,10/08/2012,Travel & Food & Lodging.UK.,UKBA - UK Border Agency,THISTLE HOTEL LONDON HEATHROW,1001294453,"£192,896.00",
Home Office,UKBA - UK Border Agency,10/08/2012,Travel & Food & Lodging.UK.,UKBA - UK Border Agency,THISTLE HOTEL LONDON HEATHROW,1001294453,"£10,960.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£722,561.34",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£1,485,045.24",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£57,075.20",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£27,565.80",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£16,393.33",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£34,670.40",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£219,962.18",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£317,713.08",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£80,040.68",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£126,924.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£146,958.25",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045247,"£113,787.60",
Home Office,UKBA - UK Border Agency,01/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045155,"£62,034.00",
Home Office,UKBA - UK Border Agency,01/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045155,"£201,169.86",
Home Office,UKBA - UK Border Agency,08/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045193,"£114,561.70",
Home Office,UKBA - UK Border Agency,08/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045193,"£208,964.00",
Home Office,UKBA - UK Border Agency,15/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045220,"£232,508.08",
Home Office,UKBA - UK Border Agency,21/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045249,"£382,207.79",
Home Office,UKBA - UK Border Agency,28/08/2012,Compensation & Legal Costs,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000045283,"£306,606.00",
Home Office,UKBA - UK Border Agency,16/08/2012,Grants,UKBA - UK Border Agency,UGANDA COMMUNITY RELIEF ASSOCIATION (UCRA) (G),1001297077,"£28,857.64",
Home Office,UKBA - UK Border Agency,06/08/2012,Grants,UKBA - UK Border Agency,UNHCR (G),7000007004,"£200,000.00",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£316,964.56",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£81,309.72",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£93,660.01",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£380,819.24",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£35,828.74",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£125,353.05",
Home Office,UKBA - UK Border Agency,28/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001301199,"£23,687.67",
Home Office,UKBA - UK Border Agency,09/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,UNIVERSAL SECURITY SYSTEMS LTD,1001293992,"£30,806.52",
Home Office,UKBA - UK Border Agency,30/08/2012,Professional & Admin Services. Visa Processing Services,UKBA - UK Border Agency,VF WORLDWIDE HOLDINGS LTD,7000007063,"£2,298,898.03",
Home Office,UKBA - UK Border Agency,07/08/2012,Animal Material & Supplies,UKBA - UK Border Agency,WAGTAIL UK LTD,1001292896,"£92,295.12",
Home Office,UKBA - UK Border Agency,24/08/2012,Animal Material & Supplies,UKBA - UK Border Agency,WAGTAIL UK LTD,1001300363,"£92,295.12",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,WEST BERKSHIRE DISTRICT COUNCIL (LA) (G),1001298934,"£38,814.00",
Home Office,UKBA - UK Border Agency,15/08/2012,Grants,UKBA - UK Border Agency,WEST SUSSEX COUNTY COUNCIL 1 (G),1001296501,"£66,924.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,WESTMINSTER CITY COUNCIL (G),1001298936,"£34,790.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,WILTSHIRE COUNTY COUNCIL 1 (G),1001298937,"£47,680.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,WILTSHIRE COUNTY COUNCIL 1 (G),1001301955,"£29,660.00",
Home Office,UKBA - UK Border Agency,02/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,YMCA GLASGOW,1001290927,"£689,434.50",
Home Office,UKBA - UK Border Agency,02/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,YMCA GLASGOW,1001290927,"£61,462.83",
Home Office,UKBA - UK Border Agency,02/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,YMCA GLASGOW,1001290927,"£115,790.28",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,YMCA GLASGOW,1001301351,"£611,964.30",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,YMCA GLASGOW,1001301351,"£56,180.41",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,YMCA GLASGOW,1001301351,"£116,811.79",
Home Office,UKBA - UK Border Agency,30/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001301983,"£94,746.08",
Home Office,UKBA - UK Border Agency,09/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001293917,"£229,648.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001301277,"£253,320.00",
