Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,RBGK,03/04/2013, Planned Maintenance , Planned Maintenance ,Norland Managed Services Ltd,MS0216934,"£44,614.38",March 2013 Maintenance,,,,,,
Defra,RBGK,23/04/2013, Gas , Gas ,CORONA ENERGY RETAIL 4 LIMITED,MS0218606,"£44,576.72",Natural Gas supply to Kew Gardens for 2012-13 for prior months undercharged,,,,,,
Defra,RBGK,03/04/2013, Planned Maintenance , Planned Maintenance ,Norland Managed Services Ltd,MS0216935,"£43,991.54",March 2013 Maintenance,,,,,,
Defra,RBGK,23/04/2013, Marketing spend , Marketing spend ,Bompas & Parr LLP,MS0218704,"£43,200.00",40% of the production costs and fee for the boating lake,,,,,,
Defra,RBGK,09/04/2013, Planned Maintenance , Planned Maintenance ,Turner & Townsend Project Management Ltd,MS0218106,"£43,176.00",Temperate House Precinct  Programme management,,,,,,
Defra,RBGK,16/04/2013, Office and window cleaning , Office and window cleaning ,Design Clean Limited,MS0218323,"£42,310.64",Office and window cleaning March 2013,,,,,,
Defra,RBGK,03/04/2013, Planned Maintenance , Planned Maintenance ,Norland Managed Services Ltd,MS0216648,"£41,774.57",March 2013 Maintenance programme,,,,,,
Defra,RBGK,03/04/2013, Planned Maintenance , Planned Maintenance ,Norland Managed Services Ltd,MS0216948,"£40,580.87",March 2013 Maintenance programme,,,,,,
Defra,RBGK,23/04/2013, Gas , Gas ,CORONA ENERGY RETAIL 4 LIMITED,MS0218604,"£40,398.18",Natural Gas supply to Kew Gardens for 2012/13 - March 2013,,,,,,
Defra,RBGK,23/04/2013, Planned Maintenance , Planned Maintenance ,Norland Managed Services Ltd,MS0217481,"£34,575.60",March 2013 Maintenance programme,,,,,,
Defra,RBGK,30/04/2013, IT Equipment maintenance , IT Equipment maintenance ,Twinrock Hosting Ltd,MS0218143,"£29,421.20",IT equipment service maintenance contract,,,,,,
Defra,RBGK,16/04/2013, System maintenance , System maintenance ,Omniticket Network Ltd,MS0218241,"£28,177.51",Annual maintenance contract for ticketing system,,,,,,
Defra,RBGK,30/04/2013, Planned Maintenance , Planned Maintenance ,PAYE Stonework & Restoration Ltd,MS0218919,"£26,409.02","Restoration works to the Main Gate, Pedestrian Gates - Stage payment ",,,,,,
Defra,Fera,17/04/2013,Suspense Account,Plant Protection Programme,Bundeskasse Halle,768,"£31,757.29",European Union funded project 'Pratique' (Enhancements of Pest Risk Analysis Techniques) Final grant Payment.,,,,,Grant,
Defra,Fera,17/04/2013,Suspense Account,Plant Protection Programme,Cabi Bioscience,764,"£35,165.54",European Union funded project 'Pratique' (Enhancements of Pest Risk Analysis Techniques) Final grant Payment.,,,,,Grant,
Defra,Fera,25/04/2013,Computers: Capital At Cost,Knowledge Info Mgt & Systems,Cetus Solutions,91979,"£78,130.80",Xen Desktop Platinum and appsense software Licenses for desktop management purposes.,,,,,Administration,
Defra,Fera,09/04/2013,Defra Central Overheads,Finance & Procurement,'D E F R A,92072,"£39,375.00",Shared service fixed service cost,,,,,Administration,
Defra,Fera,16/04/2013,Direct Consumables/Materials,Proficiency Testing,Dhl International Uk Ltd,92385,"£37,773.51",Worlwide transport of Test Samples (1239 shipments),,,,,Administration,
Defra,Fera,16/04/2013,Direct Secondment Costs,Directorate,Environment Agency,92402,"£56,692.65",Cost of employee secondment October 2012-March 2013,,,,,Administration,
Defra,Fera,17/04/2013,Suspense Account,Plant Protection Programme,Inra Tours,770,"£30,064.04",European Union funded project 'Pratique' (Enhancements of Pest Risk Analysis Techniques) Final grant Payment.,,,,,Grant,
Defra,Fera,17/04/2013,Suspense Account,Plant Protection Programme,Lei Bv,762,"£33,885.63",European Union funded project 'Pratique' (Enhancements of Pest Risk Analysis Techniques) Final grant Payment.,,,,,Administration,
Defra,Fera,25/04/2013,Scientific Equipment Maintenance,Food & Environment Safety Programme ,Mass Spec Service Solutions Ltd,93341,"£32,697.00",Renewal of service contract on three pieces of Scientific Equipment (Mass Spectrometers) for the period 01/04/13-31/03/14,,,,,Administration,
Defra,Fera,16/04/2013,Prepayment Postal Visa Card,Finance & Procurement,National Westminster Bank Plc,92969,"£187,925.37",National Westminster Bank Plc Procurement card statement,,,,,Administration,
Defra,Fera,23/04/2013,Direct Subcontractors,Inspectorates Programme,Niab,92267,"£26,318.55",Official Seed Testing Station Services - Routine service and delivery,,,,,Administration,
Defra,Fera,23/04/2013,Direct Subcontractors,Inspectorates Programme,Niab,92269,"£26,493.00",Ornamental plants Distinctness Uniformity and Stability Tests: Routine service delivery,,,,,Administration,
Defra,Fera,18/04/2013,Direct Subcontractors,Centre For Chemical Safety,University Of Nottingham,92471,"£30,000.00",Doctoral Training Partnership for Studentship training programme in Biotechnology and Biological Sciences,,,,,Administration,
Defra,Fera,25/04/2013,Direct Subcontractors,Inspectorates Programme,Rothamsted Research Ltd,93350,"£29,380.25",Annual Order 2012/13 - Modelling work on the Phytophthora Project,,,,,Administration,
Defra,Fera,25/04/2013,Rates,Estates & H&S,Ryedale District Council,93480,"£43,001.09",Non Domestic Rate charge for the period 01/04/2013 to 31/03/2014,,,,,Administration,
Defra,Fera,17/04/2013,Suspense Account,Plant Protection Programme,Wageningen Universiteit,766,"£30,044.18",European Union funded project 'Pratique' (Enhancements of Pest Risk Analysis Techniques) Final grant Payment.,,,,,Grant,
Defra,AHVLA,29/04/2013,LVI Claims,,XL FARMCARE WEST MIDLANDS LTD~114213469,,"151,914.87",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,ST14 8EB,SME,,0,Expense,
Defra,AHVLA,29/04/2013,LVI Claims,,BELMONT VETERINARY CENTRE LTD~134086385,,"31,305.37",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,HR2 7JS,SME,,0,Expense,
Defra,AHVLA,29/04/2013,LVI Claims,,WESTPOINT VET GROUP LTD~850620743,,"26,805.25",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,RH12 3SH,SME,,0,Expense,
Defra,AHVLA,03/04/2013,Travel UK,,Redfern Travel Ltd,,"91,398.59",Payment of February 2013 travel charges ,BD1 3AZ,SME,,0,Expense,
Defra,AHVLA,23/04/2013,Service Level Agreement Costs,,Food Standards Agency,,"67,772.82",Payment for sampling and submission of tuberculosis reactor cattle in contracted slaughterhouses.,YO1 2YX,,,FSACSLAU,Expense,
Defra,AHVLA,23/04/2013,Service Level Agreement Costs,,Food Standards Agency,,"100,038.50",Payment for sampling and submission of suspected Tuberculosis reactor cattle in approved red meat slaughterhouses.,YO1 2YX,,,AHFSATBS,Expense,
Defra,AHVLA,23/04/2013,Service Level Agreement Costs,,Food Standards Agency,,"197,724.40",Payment for sampling and submission of suspected tuberculosis reactor cattle in approved red meat slaughterhouses.,YO1 2YX,,,AHFSATBS,Expense,
Defra,AHVLA,29/04/2013,Hard charges,,D T Z,,"78,151.30",Establishment costs Quarter 4 - Gloucester,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,29/04/2013,Hard charges,,D T Z,,"67,973.61",Establishment costs Quarter 4 -Caernarfon,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,29/04/2013,Hard charges,,D T Z,,"73,849.04",Establishment costs Quarter 4 - Reigate,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,15/04/2013,Hard charges,,Treasury Solicitor,,"98,708.00",Payment to Treasury Solicitor for legal services 2012-2013,WC2B 4TS,,,HARDLEGA,Expense,
Defra,AHVLA,15/04/2013,Hard charges,,Treasury Solicitor,,"32,904.00",Payment to Treasury Solicitor for legal services 2012-2013,WC2B 4TS,,,HARDLEGA,Expense,
Defra,AHVLA,29/04/2013,Hard charges,,D T Z,,"65,421.72",Establishment costs Quarter 4 - Carmarthen,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,15/04/2013,Hard charges,,DEFRA,,"9,453,100.61",Payment to DEFRA for IBM IT Services April  to November 2012,YO1 7PX,,,HARDCIOD,Expense,
Defra,AHVLA,29/04/2013,Hard charges,,D T Z,,"53,265.57",Establishment costs Quarter 4 - Exeter,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,29/04/2013,Hard charges,,D T Z,,"32,632.49",Establishment costs - Quarter 4 - Cardiff,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,23/04/2013,Work package/WPO Implementation,,IBM United Kingdom Ltd,,"32,133.72",AHVLA Data Warehouse Requirements Support,GU1 2LD,SME,,TAC00251,Expense,
Defra,AHVLA,23/04/2013,Lab & Technical Equipment,,Genus Breeding Ltd.,,"25,633.90",Provision of services for vaccinations in the event of an emergency ,CW5 7JW,SME,,EMERVACC,Expense,
Defra,AHVLA,29/04/2013,LVI Claims,,TYNDALE VETS LTD~713119763,,"28,831.86",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,GL11 6DD,,,0,Expense,
Defra,AHVLA,29/04/2013,LVI Claims,,TORCH FARM AND EQUINE LTD~136138523,,"51,448.27",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,EX31 3FG,SME,,0,Expense,
