Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,,,,,,,,
Home Office,Home Office,17/03/2016,Grants,UKVI - UK Visas & Immigration,DNA NETWORKS (G),1001844184,"28,647.26",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,UKVI - UK Visas & Immigration,DNA NETWORKS (G),1001844184,"52,560.00",,,,,,,,
Home Office,Home Office,17/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001844372,"53,535.56",,,,,,,,
Home Office,Home Office,17/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001844372,"78,915.12",,,,,,,,
Home Office,Home Office,17/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001844372,"66,574.28",,,,,,,,
Home Office,Home Office,17/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001844372,"62,970.49",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,UKVI - UK Visas & Immigration,GLASGOW CITY COUNCIL 1 (G),1001844186,"87,740.40",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"999,725.72",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"2,024,588.32",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"36,781.74",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"80,363.83",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"15,716.74",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"22,108.44",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"223,805.41",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"405,544.71",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"76,778.16",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052048,"84,994.97",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052049,"146,930.91",,,,,,,,
Home Office,Home Office,17/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052049,"114,139.83",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,UKVI - UK Visas & Immigration,LEICESTER CITY COUNCIL (G),1001844187,"35,426.60",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,UKVI - UK Visas & Immigration,MANSFIELD DISTRICT COUNCIL (G),1001844189,"34,555.40",,,,,,,,
Home Office,Home Office,18/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE,1001845055,"49,846.10",,,,,,,,
Home Office,Home Office,18/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,1001845082,"137,134.43",,,,,,,,
Home Office,Home Office,18/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,6POINT6 LTD,1001844935,"457,770.00",,,,,,,,
Home Office,Home Office,18/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,6POINT6 LTD,1001844935,"84,750.00",,,,,,,,
Home Office,Home Office,18/03/2016,Grants,UKVI - UK Visas & Immigration,CITY COLLEGE NOTTINGHAM (G),1001844723,"74,569.73",,,,,,,,
Home Office,Home Office,18/03/2016,Grants,UKVI - UK Visas & Immigration,COSLA (G),1001844726,"28,000.00",,,,,,,,
Home Office,Home Office,18/03/2016,Grants,UKVI - UK Visas & Immigration,COSLA (G),1001844726,"28,000.00",,,,,,,,
Home Office,Home Office,18/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052054,"152,649.16",,,,,,,,
Home Office,Home Office,18/03/2016,Grants,UKVI - UK Visas & Immigration,GREATER LONDON AUTHORITY (G),1001844729,"512,305.47",,,,,,,,
Home Office,Home Office,18/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,IDENTITY E2E LTD,1001845034,"75,075.00",,,,,,,,
Home Office,Home Office,18/03/2016,Grants,UKVI - UK Visas & Immigration,MIDDLESBOROUGH COUNCIL 1 (G),1001844733,"26,681.00",,,,,,,,
Home Office,Home Office,18/03/2016,Grants,UKVI - UK Visas & Immigration,MIDDLESBOROUGH COUNCIL 1 (G),1001844733,"26,681.00",,,,,,,,
Home Office,Home Office,18/03/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001845073,"180,000.00",,,,,,,,
Home Office,Home Office,18/03/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001845073,"1,307,129.65",,,,,,,,
Home Office,Home Office,18/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001845084,"47,146.05",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001845677,"101,737.33",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845680,"8,000.00",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845680,"21,310.52",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845680,"775,378.90",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845680,"75,663.70",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845680,"168,285.26",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845679,"27,000.00",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845679,"763,363.28",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845679,"212,197.21",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001845679,"401,195.70",,,,,,,,
Home Office,Home Office,21/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001845690,"64,493.24",,,,,,,,
Home Office,Home Office,21/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001845690,"66,653.38",,,,,,,,
Home Office,Home Office,21/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001845690,"78,915.12",,,,,,,,
Home Office,Home Office,21/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001845690,"53,535.56",,,,,,,,
Home Office,Home Office,21/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052062,"135,530.61",,,,,,,,
Home Office,Home Office,21/03/2016,Asylum Services,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001845715,"159,723.97",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,456.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,180.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"1,440.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"5,184.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,680.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,792.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,540.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,936.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,564.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,120.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,456.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,180.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"1,440.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"5,184.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,680.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,376.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,540.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,936.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,564.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,120.00",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,UKVI - UK Visas & Immigration,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL (G),1001846177,"26,255.63",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,UKVI - UK Visas & Immigration,GLASGOW CITY COUNCIL 1 (G),1001846178,"45,216.00",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,UKVI - UK Visas & Immigration,GLASGOW CITY COUNCIL 1 (G),1001846178,"90,000.00",,,,,,,,
Home Office,Home Office,22/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000052068,"200,228.40",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,UKVI - UK Visas & Immigration,PLYMOUTH CITY COUNCIL 1 (G),1001846185,"70,155.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,456.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,180.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"1,440.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"5,184.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,680.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,792.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,540.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,936.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,564.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,120.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,456.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,560.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,180.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"1,440.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"5,184.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"7,680.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,376.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,540.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"2,880.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,936.00,,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,564.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,PROBRAND LTD,1001846412,"3,120.00",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001846419,"30,415.92",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001846419,"20,236.85",,,,,,,,
Home Office,Home Office,22/03/2016,Banking & Monetary Services,UKVI - UK Visas & Immigration,WORLDPAY UK LTD T/A STREAMLINE,1001846434,"39,999.60",,,,,,,,
Home Office,Home Office,23/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,1001846962,"90,587.15",,,,,,,,
Home Office,Home Office,23/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,AGILESPHERE LLP,1001846860,"38,671.66",,,,,,,,
Home Office,Home Office,23/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,BT GLOBAL SERVICES,1001846884,524.74,,,,,,,,
Home Office,Home Office,23/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,BT GLOBAL SERVICES,1001846884,"31,802.32",,,,,,,,
Home Office,Home Office,23/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052070,"20,871.10",,,,,,,,
Home Office,Home Office,23/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052070,"44,821.89",,,,,,,,
Home Office,Home Office,23/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052070,"7,656.93",,,,,,,,
Home Office,Home Office,23/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052070,"24,902.45",,,,,,,,
Home Office,Home Office,23/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052071,"66,410.00",,,,,,,,
Home Office,Home Office,23/03/2016,Asylum Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001846947,"131,595.60",,,,,,,,
Home Office,Home Office,23/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001846964,"-65,247.21",,,,,,,,
Home Office,Home Office,23/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001846964,"160,124.40",,,,,,,,
Home Office,Home Office,24/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001847457,"46,862.33",,,,,,,,
Home Office,Home Office,24/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001847457,"66,498.91",,,,,,,,
Home Office,Home Office,24/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001847457,"92,123.53",,,,,,,,
Home Office,Home Office,24/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001847457,"44,540.90",,,,,,,,
Home Office,Home Office,24/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001847478,"1,033,343.71",,,,,,,,
Home Office,Home Office,24/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001847478,"51,666.83",,,,,,,,
Home Office,Home Office,24/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001847550,"53,340.13",,,,,,,,
Home Office,Home Office,24/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,ACTICA CONSULTING LTD,1001847416,"37,462.80",,,,,,,,
Home Office,Home Office,24/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001847432,"201,681.00",,,,,,,,
Home Office,Home Office,24/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001847477,"34,344.72",,,,,,,,
Home Office,Home Office,24/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL,1001847495,"46,340.89",,,,,,,,
Home Office,Home Office,24/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001847496,"72,420.00",,,,,,,,
Home Office,Home Office,24/03/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001847530,"180,000.00",,,,,,,,
Home Office,Home Office,24/03/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001847530,"210,000.00",,,,,,,,
Home Office,Home Office,24/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,TRUSTIS,1001847546,"25,344.00",,,,,,,,
Home Office,Home Office,24/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,WTG TECHNOLOGIES LTD,1001847555,"229,089.59",,,,,,,,
Home Office,Home Office,29/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,MANPOWER UK LIMITED,1001848674,"34,131.62",,,,,,,,
Home Office,Home Office,29/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,SERCO LTD,1001848722,"840,638.86",,,,,,,,
Home Office,Home Office,29/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,SERCO LTD,1001848722,"40,954.57",,,,,,,,
Home Office,Home Office,29/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,ICTS UK LTD,1001848661,"25,636.93",,,,,,,,
Home Office,Home Office,29/03/2016,Other Government Department,UKVI - UK Visas & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),1001848631,"123,770.00",,,,,,,,
Home Office,Home Office,29/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,EQUAL EXPERTS UK LTD,1001848638,"284,400.00",,,,,,,,
Home Office,Home Office,29/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052085,"128,083.31",,,,,,,,
Home Office,Home Office,29/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052085,"116,247.10",,,,,,,,
Home Office,Home Office,29/03/2016,Healthcare Services,UKVI - UK Visas & Immigration,HEALIX INTERNATIONAL LTD,1001848652,"26,073.50",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,UKVI - UK Visas & Immigration,SHEFFIELD CITY COUNCIL (G),1001848374,"82,940.00",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,3000052104,"3,900,000.00",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,3000052105,"42,900.00",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,6200058930,"90,587.15",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,6200058930,"137,134.43",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,6200058930,"-90,587.15",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,6200058930,"-137,134.43",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001849396,"31,240.60",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001849396,"5,117.20",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001849396,"63,908.32",,,,,,,,
Home Office,Home Office,30/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001849285,"22,392.02",,,,,,,,
Home Office,Home Office,30/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001849285,"24,517.09",,,,,,,,
Home Office,Home Office,30/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001849285,"71,491.59",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,CENTRE FOR THE PROTECTION OF NATIONAL INFRASTRUCTURE,1001849310,"29,223.00",,,,,,,,
Home Office,Home Office,30/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,CAPGEMINI UK PLC,6200059043,"56,902.20",,,,,,,,
Home Office,Home Office,30/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,CAPGEMINI UK PLC,6200059043,"-56,902.20",,,,,,,,
Home Office,Home Office,30/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,CSC COMPUTER SCIENCES CORPORATION,1001849321,"270,249.40",,,,,,,,
Home Office,Home Office,30/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,CSC COMPUTER SCIENCES CORPORATION,1001849321,"45,545.40",,,,,,,,
Home Office,Home Office,30/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,CSC COMPUTER SCIENCES CORPORATION,1001849321,"46,704.40",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,UKVI - UK Visas & Immigration,OFFICE OF THE IMMIGRATION SERVICES COMMISSIONER (OISC ) (G),3000052109,"510,110.00",,,,,,,,
