Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  ,,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,KENT COUNTY COUNCIL 1 (G),1001888038," 3,547,900.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,LEEDS CITY COUNCIL 1 (G),1001888042," 84,506.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,LEICESTER CITY COUNCIL (G),1001888043," 28,647.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,LEICESTERSHIRE COUNTY COUNCIL 1 (G),1001888044," 51,356.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,LINCOLNSHIRE COUNTY COUNCIL 1 (G),1001888045," 110,899.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,LUTON BOROUGH COUNCIL (G),1001888047," 42,277.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,MILTON KEYNES COUNCIL (G),1001888051," 98,604.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,NEWPORT COUNTY BOROUGH COUNCIL 1 (G),1001888053," 33,009.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,NORTH SOMERSET DISTRICT COUNCIL 1 (G),1001888057," 29,039.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,NORTH YORKSHIRE COUNTY COUNCIL (G),1001888059," 25,835.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001888060," 323,996.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,NOTTINGHAM CITY COUNCIL (G),1001888061," 35,281.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,NOTTINGHAMSHIRE COUNTY COUNCIL 2 (G),1001888062," 86,247.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,OXFORDSHIRE COUNTY COUNCIL 1 (G),1001888063," 192,496.64 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,PETERBOROUGH CITY COUNCIL (G),1001888065," 88,840.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,PORTSMOUTH CITY COUNCIL (G),1001888067," 72,751.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,READING BOROUGH COUNCIL (G),1001888069," 31,963.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SANDWELL METROPOLITAN BOROUGH COUNCIL (G),1001888072," 56,622.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SHEFFIELD CITY COUNCIL (G),1001888074," 121,934.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SLOUGH BOROUGH COUNCIL (G),1001888076," 25,381.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SOLIHULL MBC (G),1001888077," 324,626.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SOUTH GLOUCESTERSHIRE COUNCIL 1 (G),1001888079," 32,586.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001888083," 185,720.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SUFFOLK COUNTY COUNCIL (G),1001888085," 104,717.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SURREY COUNTY COUNCIL 1 (G),1001888086," 322,205.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,SWINDON BOROUGH COUNCIL (G),1001888087," 34,213.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,THURROCK COUNCIL (G),1001888088," 345,259.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,WARWICKSHIRE COUNTY COUNCIL (G),1001888092," 192,019.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,WEST BERKSHIRE DISTRICT COUNCIL (LA) (G),1001888093," 26,622.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,WEST SUSSEX COUNTY COUNCIL (G),1001888094," 259,469.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,WORCESTERSHIRE COUNTY COUNCIL 1 (G),1001888098," 207,931.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,WREXHAM BOROUGH COUNCIL (G),1001888099," 28,255.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,CHESHIRE WEST & CHESTER COUNCIL (G),1001888018," 46,175.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,LIVERPOOL CITY COUNCIL 1 (G),1001888046," 62,596.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,MANCHESTER CITY COUNCIL (G),1001888048," 89,887.84 ",,,
Home Office,Home Office,12/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,OVD KINEGRAM AG T/A KINEGRAM,7000011500," 307,348.45 ",,,
Home Office,Home Office,12/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,POST OFFICE,1001888192," 133,156.89 ",,,
Home Office,Home Office,12/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,POST OFFICE,1001888192," 23,808.34 ",,,
Home Office,Home Office,12/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,POST OFFICE,1001888192," 26,773.09 ",,,
Home Office,Home Office,12/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,POST OFFICE,1001888192," 23,129.29 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,BRIGHTON & HOVE COUNCIL (G),1001888478," 48,482.00 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,CROYDON COUNCIL (G),1001888483," 228,321.43 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001888487," 37,800.00 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 7,858.33 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 9,108.04 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 7,966.55 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 8,038.23 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 11,821.73 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 10,344.59 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 8,101.16 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 11,897.05 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FOSTER & FREEMAN LTD,1001888699," 33,380.54 ",,,
Home Office,Home Office,13/07/2016,"IT, TelecommsHardware",UKVI - Visa & Immigration,FUJITSU SERVICES LTD,1001888701," 182,695.46 ",,,
Home Office,Home Office,13/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,FUJITSU SERVICES LTD,1001888701," 28,808.84 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005013," 16,248.13 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005013," 1,150,512.85 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005013," 137,280.54 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005013," 19,019.25 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005013," 1,169,404.99 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005013," 131,233.87 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,KENT COUNTY COUNCIL 1 (G),1001888492," 286,600.00 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,KIRKLEES METROPOLITAN COUNCIL 2 (G),1001888493," 25,647.00 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,LEEDS CITY COUNCIL 1 (G),1001888494," 55,405.00 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001888502," 102,342.86 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001888510," 29,571.43 ",,,
Home Office,Home Office,13/07/2016,Grant,UKVI - Visa & Immigration,SURREY COUNTY COUNCIL 1 (G),1001888532," 57,685.71 ",,,
Home Office,Home Office,13/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052503," 249,816.05 ",,,
Home Office,Home Office,13/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,TELEPERFORMANCE LTD,1001888744," 37,760.68 ",,,
Home Office,Home Office,14/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,MASTEK (UK) LTD,1001889201," 411,135.00 ",,,
Home Office,Home Office,14/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,MASTEK (UK) LTD,1001889201," 259,998.38 ",,,
Home Office,Home Office,14/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,POST OFFICE,1001889215," 106,790.40 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 770,035.61 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 1,879,707.30 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 31,923.92 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 90,974.62 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 10,161.10 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 31,494.93 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 192,187.48 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 418,524.19 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 31,441.87 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 53,990.84 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 5,443.04 ",,,
Home Office,Home Office,14/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052509," 25,026.57 ",,,
Home Office,Home Office,15/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,BYTES SOFTWARE SERVICES LTD,1001889715," 50,765.02 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,CORPORATION OF LONDON (G),1001889493," 33,237.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,CROYDON COUNCIL (G),1001889495," 1,638,598.50 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001889500," 107,420.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001889500," 68,985.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001889500," 37,946.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,HAMMERSMITH & FULHAM COMMUNITY (G),1001889501," 54,182.00 ",,,
Home Office,Home Office,15/07/2016,Security Guard Services Other costs,UKVI - Visa & Immigration,ICTS UK LTD,1001889807," 26,705.04 ",,,
Home Office,Home Office,15/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,IRON MOUNTAIN (UK) LTD,1001889810," 303,531.78 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LB OF BRENT CHILDRENS DIRECTORATE (G),1001889503," 225,632.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH HAVERING (G),1001889504," 44,409.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF BARKING & DAGENHAM (G),1001889505," 220,032.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF BARNET (G),1001889506," 121,677.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF BEXLEY (G),1001889507," 109,292.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF BROMLEY (G),1001889508," 47,036.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF CAMDEN (G),1001889509," 84,149.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF EALING 1 (G),1001889510," 58,001.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF ENFIELD 1 (G),1001889511," 166,173.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF HACKNEY (G),1001889512," 160,955.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF HARINGEY (G),1001889513," 76,119.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF HARROW 1 (G),1001889514," 66,434.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001889515," 244,441.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF HOUNSLOW (G),1001889516," 100,360.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF ISLINGTON (G),1001889517," 134,781.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF KENSINGTON & CHELSEA (G),1001889518," 78,906.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF LAMBETH 1 (G),1001889519," 58,645.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF LEWISHAM (G),1001889520," 59,830.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF MERTON 2 (G),1001889521," 46,715.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF NEWHAM (G),1001889522," 175,164.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF REDBRIDGE (G),1001889523," 52,645.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF RICHMOND UPON THAMES (G),1001889524," 56,550.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF SOUTHWARK 1 (G),1001889525," 32,873.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF SUTTON 1 (G),1001889526," 42,103.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF WALTHAM FOREST (G),1001889527," 123,929.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH OF WANDSWORTH (G),1001889528," 58,149.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,LONDON BOROUGH TOWER HAMLETS (G),1001889529," 52,954.00 ",,,
Home Office,Home Office,15/07/2016,Contingent Labour,UKVI - Visa & Immigration,MASTEK (UK) LTD,1001889850," 143,265.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,ROYAL BOROUGH OF GREENWICH (G),1001889537," 26,628.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,ROYAL BOROUGH OF KINGSTON-UPON-THAMES (G),1001889538," 57,126.00 ",,,
Home Office,Home Office,15/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001889928," 1,373,472.57 ",,,
Home Office,Home Office,15/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001889928," 129,955.51 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,STOCKPORT METROPOLITAN BOROUGH COUNCIL (G),1001889543," 40,500.00 ",,,
Home Office,Home Office,15/07/2016,Grant,UKVI - Visa & Immigration,WESTMINSTER CITY COUNCIL (G),1001889547," 116,116.00 ",,,
Home Office,Home Office,15/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,DX NETWORK SERVICES LTD,1001889767," 21,552.25 ",,,
Home Office,Home Office,15/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,DX NETWORK SERVICES LTD,1001889767," 22,192.51 ",,,
Home Office,Home Office,15/07/2016,"Transport, Storage & Mail Services",UKVI - Visa & Immigration,DX NETWORK SERVICES LTD,1001889767," 128,567.38 ",,,
Home Office,Home Office,18/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,BE INFORMED B V,7000011519," 44,000.00 ",,,
Home Office,Home Office,18/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,MASTEK (UK) LTD,1001890591," 69,070.01 ",,,
Home Office,Home Office,18/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,MASTEK (UK) LTD,1001890591," 87,471.88 ",,,
Home Office,Home Office,18/07/2016,Banking & Monetary Services,UKVI - Visa & Immigration,WORLDPAY UK LTD T/A STREAMLINE,1001890628," 49,067.50 ",,,
Home Office,Home Office,18/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,ROYAL SOCIETY (THE),1001890605," 30,600.00 ",,,
Home Office,Home Office,19/07/2016,Grant,UKVI - Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001890989," 44,648.48 ",,,
Home Office,Home Office,19/07/2016,Grant,UKVI - Visa & Immigration,IOM INTERNATIONAL ORGANISATION FOR MIGRATION (G),1001890991," 169,885.38 ",,,
Home Office,Home Office,19/07/2016,Grant,UKVI - Visa & Immigration,MIGRANT HELPLINE (G),1001890992," 974,770.00 ",,,
Home Office,Home Office,19/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,PA CONSULTING SERVICES LTD,1001891177," 972,009.00 ",,,
Home Office,Home Office,19/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,SCOTLAND OFFICE,3000052528," 203,643.15 ",,,
Home Office,Home Office,19/07/2016,Grant,UKVI - Visa & Immigration,SOUTH AYRSHIRE (G),1001890993," 29,879.60 ",,,
Home Office,Home Office,20/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001891616," 182,512.50 ",,,
Home Office,Home Office,20/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001891616," 60,139.75 ",,,
Home Office,Home Office,20/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001891616," 120,775.25 ",,,
Home Office,Home Office,20/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001891693," 16,487.66 ",,,
Home Office,Home Office,20/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001891693," 25,506.00 ",,,
Home Office,Home Office,20/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,SKYSCAPE CLOUD SERVICES,1001891724," 387,802.02 ",,,
Home Office,Home Office,20/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001891678," 54,296.28 ",,,
Home Office,Home Office,20/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001891678," 81,259.92 ",,,
Home Office,Home Office,20/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001891678," 67,225.63 ",,,
Home Office,Home Office,20/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001891678," 60,058.75 ",,,
Home Office,Home Office,20/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,HER MAJESTY'S COURTS & TRIBUNAL SERVICE,3000052531," 330,372.42 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),1001892149," 138,000.00 ",,,
Home Office,Home Office,21/07/2016,Grant,UKVI - Visa & Immigration,OFFICE OF THE IMMIGRATION SERVICES COMMISSIONER (OISC ) (G),3000052542," 301,667.00 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052540," 668,536.50 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001892675," 9,600.00 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001892675," 933,698.66 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001892675," 93,843.38 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001892675," 39,219.97 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001892675," 3,326.24 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001892674," 109,721.32 ",,,
Home Office,Home Office,22/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001892695," 127,767.80 ",,,
Home Office,Home Office,22/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001892706," 29,808.00 ",,,
Home Office,Home Office,22/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001892706," 29,808.00 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001892719," 157,787.99 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001892755," 1,358,617.31 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001892755," 104,177.12 ",,,
Home Office,Home Office,22/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052545," 216,162.35 ",,,
Home Office,Home Office,25/07/2016,Grant,UKVI - Visa & Immigration,BEVAN HEALTHCARE (G),1001893135," 81,000.00 ",,,
Home Office,Home Office,25/07/2016,Grant,UKVI - Visa & Immigration,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL (G),1001893136," 126,000.00 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893314," 107,771.22 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893314," 120,256.21 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893313," 32,400.00 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893313," 175,066.24 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893313," 1,376,840.03 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893313," 277,544.94 ",,,
Home Office,Home Office,25/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001893313," 420,627.90 ",,,
Home Office,Home Office,25/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001893320," 133,467.56 ",,,
Home Office,Home Office,25/07/2016,Grant,UKVI - Visa & Immigration,LEEDS CITY COUNCIL (G),1001893137," 159,390.00 ",,,
