Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001161094,"433,237.59",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001161094,"379,393.87",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001161094,"312,432.14",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001161094,"307,594.04",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001161094,"-109,029.45",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001161094,"-71,086.47",
Home Office,Home Office,12/09/2011,Utilities.Pay Phone Provider Serv - PROG,SSD - Shared Service Directorate,GLOBAL CROSSING,1001154456,"53,973.29",
Home Office,Home Office,12/09/2011,Utilities.Pay Phone Provider Serv - PROG,SSD - Shared Service Directorate,GLOBAL CROSSING,1001154456,"3,201.46",
Home Office,Home Office,12/09/2011,Utilities.Pay Phone Provider Serv - PROG,SSD - Shared Service Directorate,GLOBAL CROSSING,1001154456,0.31,
Home Office,Home Office,21/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,HER MAJESTY'S COURTS SERVICE,3000043475,"84,000.00",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"41,531.28",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"44,684.04",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"28,635.93",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"13,474.20",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"1,973.43",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"2,513.06",
Home Office,Home Office,26/09/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",SSD - Shared Service Directorate,HEWLETT PACKARD,1001159858,"26,233.38",
Home Office,Home Office,20/09/2011,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Service Directorate,HM PRISON SERVICE,3000043466,"514,427.00",
Home Office,Home Office,20/09/2011,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Service Directorate,HM PRISON SERVICE,3000043465,"554,853.00",
Home Office,Home Office,28/09/2011,"IT, TelecommsManaged Service.Support (General) - ADMN",SSD - Shared Service Directorate,HM PRISON SERVICE,3000043525,"182,456.00",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.IT Run Costs other -Prog",SSD - Shared Service Directorate,IDENTITY & PASSPORTS SERVICE,1001161100,"195,557.40",
Home Office,Home Office,28/09/2011,"IT, Broadcasting & Telecomms.IT Run Costs other -Prog",SSD - Shared Service Directorate,IDENTITY & PASSPORTS SERVICE,1001161100,"195,557.40",
Home Office,Home Office,02/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151663,"-10,618.92",
Home Office,Home Office,20/09/2011,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001158324,"39,292.83",
Home Office,Home Office,21/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001158411,"5,419.61",
Home Office,Home Office,21/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001158411,"20,218.03",
Home Office,Home Office,20/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001158324,"24,717.23",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151663,"29,560.57",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151663,"6,221.05",
Home Office,Home Office,14/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001155625,"90,026.51",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"65,129.92",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"100,000.00",
Home Office,Home Office,05/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152102,"647,666.45",
Home Office,Home Office,05/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152102,"493,819.12",
Home Office,Home Office,05/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152102,"606,307.02",
Home Office,Home Office,05/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152102,"234,146.17",
Home Office,Home Office,05/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152102,"95,652.99",
Home Office,Home Office,05/09/2011,Professional & Admin Services.Facilities Man Serv - ADMN,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152102,"84,887.50",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"56,035.32",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"68,625.16",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"27,290.11",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"109,819.08",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"25,778.80",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"73,723.81",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"39,447.65",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"55,664.92",
Home Office,Home Office,21/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001158411,"35,517.88",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"39,988.75",
Home Office,Home Office,20/09/2011,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001157635,"9,909.98",
Home Office,Home Office,20/09/2011,"Building, Construction Service.Building ConstructionServ-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001157635,"57,307.39",
Home Office,Home Office,20/09/2011,"Building, Construction Service.Planned Interior finish-ADMN",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001157635,"75,435.72",
Home Office,Home Office,30/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001162090,"126,211.61",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"94,509.50",
Home Office,Home Office,02/09/2011,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001151662,"30,022.20",
Home Office,Home Office,05/09/2011,Estates,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001152103,"283,588.60",
Home Office,Home Office,13/09/2011,Estates,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001155171,"47,934.39",
Home Office,Home Office,19/09/2011,Estates,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001157016,"67,094.16",
Home Office,Home Office,26/09/2011,Estates,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001159860,"28,227.12",
Home Office,Home Office,30/09/2011,Estates,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001162091,"137,294.19",
Home Office,Home Office,13/09/2011,Estates,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001155172,"46,079.86",
Home Office,Home Office,12/09/2011,"Building, Construction Service.Interior finishing - ADMN",SSD - Shared Service Directorate,ISLWYN PUGH CONSTRUCTION LTD,1001154465,"23,131.30",
Home Office,Home Office,12/09/2011,"Building, Construction Service.Plumbing heating venting- ADMN",SSD - Shared Service Directorate,ISLWYN PUGH CONSTRUCTION LTD,1001154465,"3,888.40",
Home Office,Home Office,12/09/2011,"Building, Construction Service.Planned Interior finish-ADMN",SSD - Shared Service Directorate,ISLWYN PUGH CONSTRUCTION LTD,1001154465,"1,834.97",
Home Office,Home Office,20/09/2011,"Building, Construction Service.General building construction.",SSD - Shared Service Directorate,MARTIN & HAMILTON LTD,1001158334,"96,976.64",
Home Office,Home Office,28/09/2011,Buildings & Construction,SSD - Shared Service Directorate,MULLER PROFESSIONAL SERVICES LTD,1001161116,"248,627.82",
Home Office,Home Office,14/09/2011,"Building, Construction Service.General building construction.",SSD - Shared Service Directorate,NEW HALL PLACE UNIT TRUST,1001155645,"115,976.93",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"4,980.41",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"33,000.00",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"19,436.54",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"55,268.40",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"14,776.51",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"12,014.30",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"13,110.00",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"16,667.33",
Home Office,Home Office,19/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001157056,"2,636.03",
Home Office,Home Office,05/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001152134,"39,182.23",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"4,980.41",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"6,600.00",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"19,436.54",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"55,268.40",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"14,776.51",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"12,014.30",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"13,110.00",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"16,667.33",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"2,636.03",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"16,671.67",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"2,969.20",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"1,982.70",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Service Directorate,SAVVIS UK LTD,1001151712,"35,038.99",
Home Office,Home Office,09/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",SSD - Shared Service Directorate,SERCO  LTD,1001154070,"6,069.60",
Home Office,Home Office,09/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",SSD - Shared Service Directorate,SERCO  LTD,1001154070,"1,652.70",
Home Office,Home Office,09/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",SSD - Shared Service Directorate,SERCO  LTD,1001154070,"81,175.60",
Home Office,Home Office,09/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",SSD - Shared Service Directorate,SERCO  LTD,1001154070,"32,139.80",
Home Office,Home Office,09/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",SSD - Shared Service Directorate,SERCO  LTD,1001154070,"265,897.20",
Home Office,Home Office,09/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",SSD - Shared Service Directorate,SERCO  LTD,1001154070,"171,252.90",
