UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC13787,11-Oct-11,General Retail and Wholesale       , RADIO/TV/STEREO REPAIR SHOP,"Ł1,320.00",13787
MODGPC13788,05-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł504.00,13788
MODGPC13789,12-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"Ł2,700.00",13789
MODGPC13790,12-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"Ł2,700.00",13790
MODGPC13791,11-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł594.00,13791
MODGPC13792,11-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł519.60,13792
MODGPC13793,11-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł519.60,13793
MODGPC13794,03-Oct-11,General Retail and Wholesale       , DISCOUNT STORES,Ł902.99,13794
MODGPC13795,11-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł504.00,13795
MODGPC13796,11-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł732.00,13796
MODGPC13797,07-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł800.80,13797
MODGPC13798,11-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł5,378.00",13798
MODGPC13799,13-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,794.10",13799
MODGPC13800,04-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,435.00",13800
MODGPC13801,03-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł8,162.50",13801
MODGPC13802,10-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł6,338.10",13802
MODGPC13803,13-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł780.00,13803
MODGPC13804,06-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł960.00,13804
MODGPC13805,04-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł774.00,13805
MODGPC13806,04-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł2,572.00",13806
MODGPC13807,04-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,042.00",13807
MODGPC13808,09-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł799.99,13808
MODGPC13809,06-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł2,600.00",13809
MODGPC13810,07-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł522.48,13810
MODGPC13811,07-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł12,614.00",13811
MODGPC13812,12-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,338.00",13812
MODGPC13813,03-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł676.25,13813
MODGPC13814,07-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł3,453.60",13814
MODGPC13815,07-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł858.00,13815
MODGPC13816,04-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł2,983.05",13816
MODGPC13817,12-Oct-11,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",Ł502.20,13817
MODGPC13818,11-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł630.00,13818
MODGPC13819,03-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł3,952.37",13819
MODGPC13820,04-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,Ł943.03,13820
MODGPC13821,13-Oct-11,General Retail and Wholesale       , HARDWARE STORES,Ł536.74,13821
MODGPC13822,03-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,490.40",13822
MODGPC13823,03-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł569.70,13823
MODGPC13824,03-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł784.74,13824
MODGPC13825,07-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł679.92,13825
MODGPC13826,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł865.92,13826
MODGPC13827,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł506.88,13827
MODGPC13828,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł508.20,13828
MODGPC13829,12-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł692.74,13829
MODGPC13830,04-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,300.40",13830
MODGPC13831,04-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"Ł1,188.00",13831
MODGPC13832,04-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"Ł2,400.00",13832
MODGPC13833,04-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"Ł2,547.36",13833
MODGPC13834,04-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"Ł4,620.00",13834
MODGPC13835,10-Oct-11,General Retail and Wholesale       , HARDWARE STORES,Ł871.56,13835
MODGPC13836,05-Oct-11,General Retail and Wholesale       , HARDWARE STORES,Ł563.52,13836
MODGPC13837,10-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł2,864.34",13837
MODGPC13838,04-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł585.00,13838
MODGPC13839,12-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł1,616.88",13839
MODGPC13840,10-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł3,114.00",13840
MODGPC13841,03-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,306.26",13841
MODGPC13842,03-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł501.00,13842
MODGPC13843,06-Oct-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,Ł959.92,13843
MODGPC13844,04-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł678.16,13844
MODGPC13845,10-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł697.92,13845
MODGPC13846,04-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł3,220.76",13846
MODGPC13847,06-Oct-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,Ł655.00,13847
MODGPC13848,06-Oct-11,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,"Ł1,023.36",13848
MODGPC13849,06-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł2,293.20",13849
MODGPC13850,07-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,162.40",13850
MODGPC13851,10-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł559.60,13851
MODGPC13852,06-Oct-11,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS","Ł1,073.39",13852
MODGPC13853,12-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł990.00,13853
MODGPC13854,06-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,Ł660.00,13854
MODGPC13855,13-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł1,077.96",13855
MODGPC13856,13-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł3,010.90",13856
MODGPC13857,07-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,942.94",13857
MODGPC13858,05-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,832.40",13858
MODGPC13859,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,078.56",13859
MODGPC13860,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,022.06",13860
MODGPC13861,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł598.08,13861
MODGPC13862,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,059.48",13862
MODGPC13863,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,164.00",13863
MODGPC13864,03-Oct-11,General Retail and Wholesale       , HARDWARE STORES,Ł508.80,13864
MODGPC13865,05-Oct-11,General Retail and Wholesale       , FLOOR COVERING STORES,"Ł1,916.88",13865
MODGPC13866,03-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł560.81,13866
MODGPC13867,11-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł1,410.00",13867
MODGPC13868,13-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł907.14,13868
MODGPC13869,10-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,Ł727.26,13869
MODGPC13870,10-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł670.20,13870
MODGPC13871,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł675.98,13871
MODGPC13872,05-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,831.20",13872
MODGPC13873,06-Oct-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","Ł14,949.60",13873
MODGPC13874,06-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"Ł2,166.00",13874
MODGPC13875,04-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł8,175.62",13875
MODGPC13876,04-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł25,222.75",13876
MODGPC13877,13-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł1,962.30",13877
MODGPC13878,11-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,700.00",13878
MODGPC13879,04-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,666.34",13879
MODGPC13880,12-Oct-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,Ł738.00,13880
MODGPC13881,06-Oct-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,Ł508.96,13881
MODGPC13882,10-Oct-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,Ł517.97,13882
MODGPC13883,11-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł854.91,13883
MODGPC13884,10-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,234.66",13884
MODGPC13885,10-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,145.60",13885
MODGPC13886,01-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł542.87,13886
MODGPC13887,12-Oct-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,"Ł2,253.77",13887
MODGPC13888,03-Oct-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,Ł990.00,13888
MODGPC13889,05-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł798.91,13889
MODGPC13890,11-Oct-11,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,Ł698.00,13890
MODGPC13891,13-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł730.88,13891
MODGPC13892,11-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"Ł1,633.20",13892
MODGPC13893,04-Oct-11,General Retail and Wholesale       , SHOE REPAIR/SHINE/HAT CLEAN,Ł824.20,13893
MODGPC13894,04-Oct-11,General Retail and Wholesale       , HARDWARE STORES,Ł830.80,13894
MODGPC13895,11-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł4,698.00",13895
MODGPC13896,11-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł4,680.00",13896
MODGPC13897,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł804.72,13897
MODGPC13898,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,422.00",13898
MODGPC13899,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł685.56,13899
MODGPC13900,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł816.00,13900
MODGPC13901,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł861.84,13901
MODGPC13902,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,555.00",13902
MODGPC13903,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł785.52,13903
MODGPC13904,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł544.07,13904
MODGPC13905,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł869.74,13905
MODGPC13906,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł720.00,13906
MODGPC13907,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł528.22,13907
MODGPC13908,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł562.20,13908
MODGPC13909,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,033.13",13909
MODGPC13910,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł639.10,13910
MODGPC13911,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł691.19,13911
MODGPC13912,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł884.64,13912
MODGPC13913,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł505.76,13913
MODGPC13914,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł605.09,13914
MODGPC13915,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł853.20,13915
MODGPC13916,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł556.92,13916
MODGPC13917,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł621.79,13917
MODGPC13918,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,068.24",13918
MODGPC13919,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,503.89",13919
MODGPC13920,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł879.98,13920
MODGPC13921,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł832.82,13921
MODGPC13922,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł720.29,13922
MODGPC13923,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,863.22",13923
MODGPC13924,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł908.08,13924
MODGPC13925,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł701.67,13925
MODGPC13926,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł596.35,13926
MODGPC13927,06-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł715.18,13927
MODGPC13928,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł517.09,13928
MODGPC13929,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,066.50",13929
MODGPC13930,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł778.68,13930
MODGPC13931,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł703.61,13931
MODGPC13932,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,078.50",13932
MODGPC13933,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,866.68",13933
MODGPC13934,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł770.54,13934
MODGPC13935,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł642.12,13935
MODGPC13936,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł747.05,13936
MODGPC13937,10-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł509.18,13937
MODGPC13938,11-Oct-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",Ł501.60,13938
MODGPC13939,07-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,Ł540.47,13939
MODGPC13940,03-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł540.00,13940
MODGPC13941,06-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł675.00,13941
MODGPC13942,05-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł545.65,13942
MODGPC13943,05-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł713.94,13943
MODGPC13944,09-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł650.30,13944
MODGPC13945,11-Oct-11,General Retail and Wholesale       , VARIETY STORES,Ł778.44,13945
MODGPC13946,13-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł686.70,13946
MODGPC13947,07-Oct-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"Ł1,200.15",13947
MODGPC13948,12-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"Ł1,435.95",13948
MODGPC13949,05-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"Ł1,566.30",13949
MODGPC13950,07-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"Ł1,741.34",13950
MODGPC13951,12-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł595.20,13951
MODGPC13952,13-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł529.90,13952
MODGPC13953,03-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,193.16",13953
MODGPC13954,05-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"Ł1,200.00",13954
MODGPC13955,07-Oct-11,Leisure Activities                 , CIVIC/SOCIAL/FRATERNAL ASSC,"Ł1,621.20",13955
MODGPC13956,07-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł1,659.00",13956
MODGPC13957,04-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"Ł3,000.00",13957
MODGPC13958,05-Oct-11,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,Ł740.00,13958
MODGPC13959,06-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł1,587.96",13959
MODGPC13960,07-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł1,914.07",13960
MODGPC13961,03-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł2,100.66",13961
MODGPC13962,04-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł3,771.79",13962
MODGPC13963,12-Oct-11,Leisure Activities                 , BOAT DEALERS,Ł537.14,13963
MODGPC13964,13-Oct-11,Leisure Activities                 , BOAT DEALERS,Ł516.88,13964
MODGPC13965,05-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł570.00,13965
MODGPC13966,05-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł570.00,13966
MODGPC13967,12-Oct-11,Leisure Activities                 , RECREATION SERVICES,"Ł2,622.60",13967
MODGPC13968,05-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł570.00,13968
MODGPC13969,06-Oct-11,Leisure Activities                 , RECREATION SERVICES,"Ł1,327.90",13969
MODGPC13970,03-Oct-11,Leisure Activities                 , BOAT DEALERS,"Ł4,886.40",13970
MODGPC13971,07-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł651.44,13971
MODGPC13972,03-Oct-11,Leisure Activities                 , BOAT DEALERS,Ł712.00,13972
MODGPC13973,03-Oct-11,Leisure Activities                 , BOAT DEALERS,Ł712.00,13973
MODGPC13974,11-Oct-11,Leisure Activities                 , RECREATION SERVICES,"Ł1,320.00",13974
MODGPC13975,13-Oct-11,Leisure Activities                 , THEATRICAL PRODUCERS,"Ł1,015.00",13975
MODGPC13976,07-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł576.00,13976
MODGPC13977,07-Oct-11,Mail and Courier Services          , COURIER SERVICES,Ł562.06,13977
MODGPC13978,10-Oct-11,Mail and Courier Services          , COURIER SERVICES,"Ł2,268.00",13978
