Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount (Sterling) 
DFID,DFID,21/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",UN WOMEN,400150072,"452,589.00"
DFID,DFID,01/03/2011,Aid to partner government,East and Central Africa,USAID Washington,400144593,"200,000.00"
DFID,DFID,31/03/2011,Books & Publications,Business Solutions Division Level,Natwest Government Procurement Card,100037,135
DFID,DFID,31/03/2011,Books & Publications,Communications Division,Natwest Government Procurement Card,100037,384.8
DFID,DFID,31/03/2011,Books & Publications,Evaluation Department,Natwest Government Procurement Card,100037,"1,289.60"
DFID,DFID,31/03/2011,Books & Publications,Policy and Research Directorate,Natwest Government Procurement Card,100037,17.8
DFID,DFID,22/03/2011,Building Plant,West and Southern Africa,Afri-Med Nig Ltd,400150368,"31,388.39"
DFID,DFID,11/03/2011,Communications,Business Solutions Division Level,CABLE & WIRELESS COMMUN,400148160,"125,748.00"
DFID,DFID,11/03/2011,Communications,Business Solutions Division Level,CABLE & WIRELESS COMMUN,400148180,"51,447.60"
DFID,DFID,11/03/2011,Communications,Business Solutions Division Level,FCO RECOVERIES UNIT,400148139,"845,889.53"
DFID,DFID,22/03/2011,Communications,Business Solutions Division Level,FCO RECOVERIES UNIT,400150335,"83,525.05"
DFID,DFID,09/03/2011,Communications,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,30.79
DFID,DFID,09/03/2011,Communications,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,13.75
DFID,DFID,09/03/2011,Communications,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,56.07
DFID,DFID,09/03/2011,Communications,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,86.56
DFID,DFID,31/03/2011,Communications,Policy and Research Directorate,Natwest Government Procurement Card,100037,"1,743.54"
DFID,DFID,31/03/2011,Communications,West and Southern Africa,Natwest Government Procurement Card,100037,519.83
DFID,DFID,25/03/2011,Communications,Western Asia and Stabilisation Division,THE CROWN AGENTS,400137991,"3,188.28"
DFID,DFID,02/03/2011,Communications,Asia Division,THE CROWN AGENTS,400146235,"190,218.00"
DFID,DFID,21/03/2011,Communications,Asia Division,THE CROWN AGENTS,400149431,"160,256.00"
DFID,DFID,21/03/2011,Communications,Asia Division,THE CROWN AGENTS,400149672,"32,680.00"
DFID,DFID,31/03/2011,Consumables,Business Solutions Division Level,Natwest Government Procurement Card,100037,"7,612.29"
DFID,DFID,31/03/2011,Consumables,East and Central Africa,Natwest Government Procurement Card,100037,596
DFID,DFID,31/03/2011,Consumables,West and Southern Africa,Natwest Government Procurement Card,100037,"7,104.65"
DFID,DFID,31/03/2011,Consumables,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100037,"2,477.36"
DFID,DFID,31/03/2011,Contract & Agency Staff,Communications Division,Natwest Government Procurement Card,100037,"2,513.06"
DFID,DFID,31/03/2011,Contract & Agency Staff,International Finance Division,Natwest Government Procurement Card,100037,"1,786.75"
DFID,DFID,31/03/2011,Contract & Agency Staff,Policy and Research Directorate,Natwest Government Procurement Card,100037,"9,539.30"
DFID,DFID,31/03/2011,Contract & Agency Staff,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100037,"11,596.03"
DFID,DFID,31/03/2011,Contract & Agency Staff,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100037,"6,320.00"
DFID,DFID,10/03/2011,Debt Relief,International Finance Division,Export Credits Guarantee Dept,400147751,"13,076,175.70"
DFID,DFID,28/03/2011,Direct Programme training / facilitation,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400151509,"32,525.00"
DFID,DFID,22/03/2011,Direct Programme training / facilitation,Policy and Research Directorate,Interanalysis Limited,400150328,"100,223.42"
DFID,DFID,22/03/2011,Direct Programme training / facilitation,Policy and Research Directorate,Interanalysis Limited,400150328,"32,586.98"
DFID,DFID,16/03/2011,Donor Replenishment of funding,Policy and Research Directorate,Global Environmental Funds,400148938,"5,082,000.00"
DFID,DFID,18/03/2011,Donor Replenishment of funding,International Finance Division,Global Fund AIDS TB Malaria,400149699,"26,000,000.00"
DFID,DFID,30/03/2011,Donor Replenishment of funding,International Finance Division,International Development Association (IDA) ,400152324,"97,630,000.00"
DFID,DFID,22/03/2011,Educational Supplies/Aids,Asia Division,THE CROWN AGENTS,400149709,"35,982.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149724,"331,850.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149726,"69,950.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149728,"75,245.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149729,"75,245.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149744,"136,015.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149747,"280,625.00"
DFID,DFID,18/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400149751,"367,347.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150226,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150422,"167,800.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150423,"167,800.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150426,"167,800.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150429,"48,980.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150432,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150434,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150438,"48,980.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150439,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150441,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150443,"48,980.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150446,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150464,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150465,"48,980.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150466,"50,340.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150467,"48,980.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150468,"48,980.00"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400150469,"50,340.00"
DFID,DFID,31/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400152808,"412,998.00"
DFID,DFID,31/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",AIR PARTNER PLC,400152811,"492,281.00"
DFID,DFID,07/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",CHARITIES AID FOUNDATION,400146952,"236,000.00"
DFID,DFID,30/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",CHIEF FIRE OFFICERS ASSOCIATION,400152511,"103,778.46"
DFID,DFID,24/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000043,"1,439.32"
DFID,DFID,22/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",IOM,400150244,"500,000.00"
DFID,DFID,29/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",IOM,400152169,"4,000,000.00"
DFID,DFID,08/03/2011,Emergency / Humanitarian Assistance,West and Southern Africa,National Disaster Management Institute (INGC),400146818,"500,000.00"
DFID,DFID,11/03/2011,Emergency / Humanitarian Assistance,Western Asia and Stabilisation Division,THE CROWN AGENTS,400147179,"452,300.00"
DFID,DFID,15/03/2011,Emergency / Humanitarian Assistance,Western Asia and Stabilisation Division,THE CROWN AGENTS,400148441,"288,000.00"
DFID,DFID,17/03/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC),400149271,"2,000,000.00"
DFID,DFID,24/03/2011,Emergency / Humanitarian Assistance,East and Central Africa,UN OCHA,400151112,"5,000,000.00"
DFID,DFID,24/03/2011,Emergency / Humanitarian Assistance,East and Central Africa,UN OCHA,400151118,"400,000.00"
DFID,DFID,23/03/2011,Emergency / Humanitarian Assistance,West and Southern Africa,UNDP (UK),400150612,"500,000.00"
DFID,DFID,28/03/2011,Emergency / Humanitarian Assistance,East and Central Africa,UNDP (USD) ACCOUNT,400149061,"10,000,000.00"
DFID,DFID,07/03/2011,Emergency / Humanitarian Assistance,West and Southern Africa,World Food  Programme,400146816,"1,000,000.00"
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,100.34
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,40.79
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,541.91
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,129.57
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,372.77
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,253.19
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,382.13
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,301.2
DFID,DFID,09/03/2011,Energy Costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,"1,333.02"
DFID,DFID,31/03/2011,Entertainment & Hospitality,West and Southern Africa,Natwest Government Procurement Card,100037,296.95
DFID,DFID,25/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145685,388.72
DFID,DFID,25/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145685,215.79
DFID,DFID,25/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145685,"137,077.67"
DFID,DFID,25/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145685,979.24
DFID,DFID,25/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400145685,228.19
DFID,DFID,25/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400145685,417.35
DFID,DFID,25/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145685,735.01
DFID,DFID,01/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400145777,"1,313.82"
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145777,"5,135.04"
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145777,"10,105.08"
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145777,"2,850.75"
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145777,936.04
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145777,3.46
DFID,DFID,01/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400145785,124.21
DFID,DFID,01/03/2011,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400145785,65
DFID,DFID,01/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400145785,"17,074.03"
DFID,DFID,01/03/2011,FCO Post Account,Communications Division,FOREIGN AND COMMONWEALTH OFFICE,400145785,90.14
DFID,DFID,01/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400145785,"4,168.03"
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145785,"3,909.58"
DFID,DFID,08/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400145800,166.42
DFID,DFID,08/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145800,"1,578.52"
DFID,DFID,08/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400145800,133.51
DFID,DFID,08/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145800,"1,696.98"
DFID,DFID,08/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145800,"2,475.17"
DFID,DFID,08/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145800,904.69
DFID,DFID,08/03/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400145800,78.64
DFID,DFID,08/03/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400145800,235.93
DFID,DFID,08/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145800,42.68
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145806,141.81
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145806,978.29
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145806,47.82
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145806,17.35
DFID,DFID,01/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400145806,"1,419.29"
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145806,"1,590.12"
DFID,DFID,01/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400145806,461.13
DFID,DFID,01/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400145829,"40,315.71"
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145829,45.34
DFID,DFID,01/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400145829,737.32
DFID,DFID,01/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400145856,540.29
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,129.33
DFID,DFID,01/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400145856,-492.79
DFID,DFID,01/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400145856,"7,648.51"
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,"5,898.83"
DFID,DFID,01/03/2011,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,454.81
DFID,DFID,01/03/2011,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,168.93
DFID,DFID,01/03/2011,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,348.12
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,"8,441.44"
DFID,DFID,01/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400145856,"10,342.47"
DFID,DFID,01/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400145856,"6,031.68"
DFID,DFID,01/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400145856,"1,429.41"
DFID,DFID,25/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400146209,"25,445.14"
DFID,DFID,25/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400146209,"3,083.50"
DFID,DFID,25/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400146209,"2,215.58"
DFID,DFID,25/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400146209,190.73
DFID,DFID,25/03/2011,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400146209,27.96
DFID,DFID,25/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400146209,"6,072.00"
DFID,DFID,25/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400146209,388.2
DFID,DFID,25/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400146209,"12,288.81"
DFID,DFID,25/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400146209,305.35
DFID,DFID,04/03/2011,FCO Post Account,Central Department Division,FOREIGN AND COMMONWEALTH OFFICE,400146221,"124,617.38"
DFID,DFID,04/03/2011,FCO Post Account,Central Department Division,FOREIGN AND COMMONWEALTH OFFICE,400146227,"37,880.17"
DFID,DFID,04/03/2011,FCO Post Account,Central Department Division,FOREIGN AND COMMONWEALTH OFFICE,400146233,"43,132.80"
DFID,DFID,04/03/2011,FCO Post Account,Central Department Division,FOREIGN AND COMMONWEALTH OFFICE,400146240,"117,504.10"
DFID,DFID,07/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400146942,"4,858.64"
DFID,DFID,07/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400146942,34.44
DFID,DFID,07/03/2011,FCO Post Account,Top Management Group,FOREIGN AND COMMONWEALTH OFFICE,400146942,"3,950.58"
DFID,DFID,07/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400146942,"3,172.72"
DFID,DFID,07/03/2011,FCO Post Account,International Finance Division,FOREIGN AND COMMONWEALTH OFFICE,400146942,394.46
DFID,DFID,07/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400146942,"6,169.76"
DFID,DFID,24/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,696.19
DFID,DFID,24/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,"1,101.36"
DFID,DFID,24/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,"16,070.98"
DFID,DFID,24/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,796.41
DFID,DFID,24/03/2011,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,508.32
DFID,DFID,24/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,"2,590.18"
DFID,DFID,24/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,112.73
DFID,DFID,24/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400147582,672.77
DFID,DFID,24/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400147582,24.84
DFID,DFID,24/03/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400147582,-928.68
DFID,DFID,11/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147585,829.74
DFID,DFID,11/03/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400147585,"1,507.06"
DFID,DFID,11/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147585,771.95
DFID,DFID,11/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400147585,454.34
DFID,DFID,11/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147585,580.67
DFID,DFID,11/03/2011,FCO Post Account,Top Management Group,FOREIGN AND COMMONWEALTH OFFICE,400147585,979.79
DFID,DFID,11/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147585,"5,049.84"
DFID,DFID,11/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147585,"24,855.44"
DFID,DFID,11/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147585,"1,603.06"
DFID,DFID,11/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147585,"4,989.52"
DFID,DFID,11/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147585,-159.68
DFID,DFID,11/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147585,103.24
DFID,DFID,11/03/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400147585,8.23
DFID,DFID,10/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,628.26
DFID,DFID,10/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147604,"13,071.55"
DFID,DFID,10/03/2011,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400147604,"1,324.28"
DFID,DFID,10/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147604,"7,402.49"
DFID,DFID,10/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147604,"6,085.90"
DFID,DFID,10/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147604,252.81
DFID,DFID,10/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,190.23
DFID,DFID,10/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147604,"8,356.92"
DFID,DFID,10/03/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147604,397.08
DFID,DFID,10/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,139.93
DFID,DFID,10/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400147604,"9,288.08"
DFID,DFID,10/03/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400147604,724.34
DFID,DFID,10/03/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400147604,953.81
DFID,DFID,10/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,"1,200.07"
DFID,DFID,10/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,27.82
DFID,DFID,10/03/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,"54,864.26"
DFID,DFID,10/03/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400147604,"2,929.28"
DFID,DFID,10/03/2011,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400147604,16.27
DFID,DFID,14/03/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400148266,195.03
